"","Norm_BV2_control_1_cell","Norm_BV2_TGFB_1_cell","Norm_BV2_IL10_1_cell","Norm_BV2_LPS_1_cell","Norm_BV2_control_2_cell","Norm_BV2_TGFB_2_cell","Norm_BV2_IL10_2_cell","Norm_BV2_LPS_2_cell","Norm_BV2_control_3_cell","Norm_BV2_TGFB_3_cell","Norm_BV2_IL10_3_cell","Norm_BV2_LPS_3_cell","Norm_BV2_control_4_cell","Norm_BV2_TGFB_4_cell","Norm_BV2_IL10_4_cell","Norm_BV2_LPS_4_cell"
"Capzb",15.91212082,19.13302994,17.16098595,20.27832031,18.564933984902,16.183713164902,17.945623604902,19.432567804902,20.3154488661429,17.6523324161429,15.7833186261429,18.9059182261429,21.2306048496371,15.3940131296371,17.8385769996371,18.2978818096371
"Rpl6",17.45871162,19.02610207,17.4253273,19.54299545,18.3142410894118,17.9289566694118,17.8776470794118,19.3085953394118,19.7214651254478,17.1343965654478,19.5382089754478,16.9776163254478,19.6792202558875,18.2186337158875,18.1748524358875,17.7372418058875
"Rplp1",19.43852997,21.2610569,20.28964806,22.24091148,20.0957730568329,21.4363702068329,20.8718922868329,20.9251244768329,22.9510967348551,19.7143489948551,22.0390541148551,18.5373565748551,23.2036046966667,19.0408525466667,23.4868917466667,17.6561584466667
"Rpl5",19.83123398,18.25819969,16.42254829,19.67398834,19.150949637381,18.011190567381,18.053737797381,19.098829427381,22.3106083953333,16.4481949953333,19.1346678853333,16.7304644753333,17.9471182911646,17.5881457411646,19.1187701311646,19.4400420311646
"Rpl13",19.28399467,21.02465248,14.44531536,19.74433136,19.6458926682281,14.4288936182281,19.4600768582281,20.1191115882281,20.9682855105929,14.1835364805929,20.4684895905929,18.2155465505929,20.6775180365914,19.4277297565914,18.7854815965914,15.8517610065914
"Anxa5",19.2099781,20.43150139,20.28037262,20.75959206,18.064329804537,19.735027964537,20.787050904537,21.907829934537,21.7188675370332,18.5916187670332,20.1320640970332,20.2655498970332,21.9383167145599,15.8033698845599,20.5359634245599,21.5876468545599
"Lmna",13.30138302,18.93686104,16.33470726,20.36068535,15.2541164302091,18.5946935502091,17.5763467602091,17.8169101602091,20.8310312608094,13.7068380708094,19.1680960108094,15.3054327408094,18.8466944675,15.4224743875,17.8527226475,16.8117451675
"Cbr1",17.46250534,18.35074806,14.47711563,19.53408623,16.353333025251,14.314296275251,18.717751055251,19.844940695251,21.6104454012698,17.2949508612698,16.4537519412698,15.3614696412698,15.8953397527045,13.9603154927045,19.0436895127045,20.1000020727045
"Slc25a4",14.56551838,18.89322662,19.6840992,20.13231468,16.1016440832819,19.2864060832819,18.2825484732819,19.9125180732819,21.9670426251707,14.6698920151707,19.2747990551707,17.7280337251707,18.3107846182353,18.5690176882353,19.3706639182353,17.4268734882353
"Hnrnpa1",14.87463188,18.86548805,16.40103149,19.23445702,16.4338743638838,16.2072479738838,17.9368031038838,18.6351177638838,19.6917905348819,15.0970849548819,18.1024846648819,16.5926408348819,16.345491645,16.698481795,20.511368035,15.820266965
"Psma2",14.08356953,19.17914391,17.70383072,19.39238167,14.3305324687251,16.2602247387251,18.5310739687251,20.5324091087251,20.8430499297335,14.2314547797335,18.8889426397335,16.5015505997335,17.393038705627,19.618447255627,16.494910195627,17.479020065627
"Atp6v1a",18.89667702,19.68309212,19.75572205,20.86161995,20.3809561794681,19.4245181194681,18.0406861394681,21.2298235994681,22.7799451788489,16.9674766488489,20.2905500388489,19.1987893988489,18.4198917340323,18.6574653540323,20.2462495740323,21.5946477840323
"Atp6v1e1",16.30826569,18.1715641,18.18675613,19.1991272,16.1645926557782,16.1349991857782,19.7019919457782,19.4847983457782,20.68810177,18.47371388,16.01510525,17.39366436,18.92596483,17.25351191,16.98602343,18.94683313
"Pa2g4",18.39616776,19.06653786,17.45657539,19.81917,20.2379014441324,16.3855922141324,18.1088864741324,19.7081353641324,20.6258242319186,16.4942400619186,18.7196047419186,18.8772642719186,18.8378901219686,16.4200787319686,19.6616110519686,19.4289812819686
"Rab7a",18.38666344,19.33106422,19.33404541,19.6796627,18.4848756057051,18.5643948757051,19.1139897557051,20.5573662957051,20.4009482652052,18.3238112652052,19.3308398452052,18.8953654552052,20.3513997558475,17.5774358258475,19.1301129858475,19.5821012058475
"Gla",14.30103683,17.0885067,15.43142414,17.80049133,17.3539301916103,16.1693522516103,13.5715453216103,17.5446259616103,18.4606029025121,15.1091395825121,16.4895364225121,14.8499328125121,15.6819464236585,15.2684618536585,16.8575626936585,16.5889803436585
"Hdgf",14.27733898,19.04294205,17.39497185,20.14481163,16.2508341698259,16.4749152098259,16.4793049798259,21.3460537898259,21.3529918501859,18.0291316801859,17.7205760801859,14.3465316601859,15.1969669869758,20.0017860969758,20.7174233069758,15.2004498069758
"Atp6v0d1",14.61073589,17.10499763,17.7911377,18.83415413,17.5202343618913,14.2734987818913,17.9983780518913,18.2875569018913,19.3554269805743,16.1141893405743,17.4325792405743,16.1222040205743,18.983334845,15.162133515,16.375445665,18.229977905
"Slc25a5",16.17869186,20.1187973,18.87664795,20.83288193,15.7251309899906,17.9308976699906,20.2018365399906,21.8023824199906,21.8927826627023,17.5382408827023,20.0931248427023,16.7062487327023,19.9538157730305,18.5364020630305,21.1350615830305,16.6169102930305
"Pkm",22.79145241,23.59410286,23.08582497,23.68461418,23.1090975989964,22.9647399189964,23.1876994389964,23.8935271489964,24.653395127485,22.033834887485,23.649069257485,22.814279987485,23.6187025678571,22.3805014278571,23.1329676378571,23.9349943778571
"Idh2",14.95104313,18.67610931,17.6778965,19.25980377,14.4715320247619,17.5300504347619,18.5732156447619,19.7528554647619,19.9636331836413,16.3366152036413,20.4962183236413,14.1380172936413,16.8088043232864,17.6848428732864,19.8270319032864,16.5834119832864
"Stom",16.20377541,16.10011864,17.49191856,15.75857353,16.6589331700794,16.7589297400794,15.1731038200794,16.8420968100794,17.8747134383078,13.0001664383078,16.4861521883078,17.5997004683078,16.0402907676786,14.9108170776786,16.5999049476786,17.8841323176786
"Ctsk",20.57178879,25.43661499,21.03325462,22.48189354,20.2976339671175,21.4835089071175,24.4565294571175,22.8940924071175,22.9202037917218,21.5811325217218,23.8924499617218,20.8074756717218,16.7164351125486,24.2364002825486,24.1373802725486,23.9984852425486
"Atp5b",16.83090591,21.35979462,20.74185944,21.65498924,16.8824563824241,20.8267866024241,20.7614160424241,22.0486379524241,23.3326157864143,18.5078057564143,21.0379990864143,18.1547288164143,19.9127395811783,20.5777443111783,21.8107631811783,18.6846817211783
"Fus",14.38161659,18.36083031,17.73834038,18.43618965,16.5437040325,19.8599882125,15.2352704925,17.4810781425,18.3961193111089,16.7577287711089,19.6015827211089,14.3419448911089,16.9535712918382,18.9663724618382,17.0927734018382,16.4094819718382
"Atp6v1d",16.86113358,17.94000816,18.53733444,17.98764992,17.2854502936441,16.0721209736441,18.4925387636441,19.2044051336441,22.0595260070213,16.0033584070213,17.3807454470213,16.6722436370213,18.5322765438863,16.6374973338863,18.1882394838863,18.0030492838863
"Erp29",16.09699059,18.02122307,15.56750202,18.97000885,15.0114519725,17.2719414325,17.7843191725,18.4652197525,20.2575277996391,14.1353144396391,17.7055678096391,16.5393919696391,17.4694774682853,15.7801731082853,16.7135112782853,18.4974325182853
"Eef2",19.15563393,20.39621735,18.2986927,20.9642849,21.8700132813063,17.5772905813063,18.4077005813063,20.8206682613063,22.2055163970448,16.9720082870448,20.2895713370448,19.3233275970448,20.5348032013333,17.4594600713333,19.3704698613333,21.3445852313333
"Arpc4",16.85396004,17.8695755,16.98046494,18.25651741,18.1072925067174,16.8735192767174,18.1689876067174,16.9245866267174,19.8614273077976,15.8231649477976,18.5916233077976,15.6164503177976,19.048840370119,16.408696980119,17.920333710119,16.719655840119
"Ruvbl1",15.26570511,16.56738472,15.71883297,17.88425446,17.0962995098305,15.8901532698305,15.2937682698305,17.0938695498305,19.2695682241213,14.2537725141213,16.8275087041213,15.2108600341213,16.0480554474763,16.4423253974763,16.2634389774763,16.6843669774763
"Pcbp1",15.34159184,19.0197525,15.55176163,19.22186089,17.7574135966667,15.8917090566667,15.6006524266667,19.7055585066667,19.6359416610937,16.7650758310937,17.8100692310937,15.1562949710937,20.1619241003333,15.4281451503333,17.4754845903333,16.4958398103333
"Actb;Actg1",24.01169395,24.65944672,24.64600945,24.60690117,24.0934885916264,24.4271639716264,24.0886267616264,25.3231924916264,25.8621204266304,23.1129253266304,24.8376014566304,24.0991542666304,25.0517485954367,23.4728835454367,24.8541644454367,24.4313968054367
"Cdc42",16.05869293,17.32095146,19.00638199,17.31984901,15.548637205438,17.791347315438,18.071668445438,17.956910905438,17.5309671708197,17.7742075208197,17.3955911908197,16.9604906408197,19.3101230969048,14.9534479569048,15.3303657869048,19.8286682469048
"Eif4a1",17.14767265,19.47737503,16.32479095,19.91536522,18.6905824942406,17.3636657942406,18.0221979442406,18.6391432042406,21.1856545998387,16.1608552498387,17.5529765598387,18.2272634098387,18.8455947522233,17.3644059822233,17.4157680222233,19.3147681822233
"Actr2",17.23698997,16.35993195,16.30407715,18.64599419,20.5045589012571,16.3730739212571,14.8222068412571,17.0306914912571,19.2983579294697,16.7585153294697,16.0622024194697,16.6566486094697,18.159968692521,15.928428012521,16.618130042521,17.861087162521
"Arf3;Arf1;Arf2",19.30521202,19.80831909,19.5761261,20.40463066,19.80633227,19.68900172,19.05092494,20.63495699,21.3188490982628,18.8761935282628,19.6118330982628,19.4830908882628,21.3948220863875,17.3275765963875,19.6188954963875,20.6014241763875
"Rap2b",14.10626316,16.4756031,14.9414587,16.21031952,11.9432643425843,17.8302606125843,16.7811349425843,15.1364511025843,16.289589608561,16.668312748561,13.627399168561,15.219385818561,18.082533026,12.009529256,13.537389896,17.974603796
"Rpl27",17.80936241,19.0418396,16.79462242,19.5698452,19.1132331672031,17.5312667672031,16.3735729072031,19.9688926572031,19.737106796571,16.111320016571,18.927034856571,18.215570926571,19.4536348632174,15.9812837932174,19.5179125132174,17.9322420432174
"Hnrnpk",18.38323593,20.53827095,18.99466896,21.1091671,20.2359777780682,18.4734293280682,19.4543749180682,20.6037851680682,21.9644167298529,18.1697771398529,20.7382070898529,18.2058222198529,18.31446559509,20.20985897509,22.10810001509,18.53621204509
"Ywhag",18.20208168,20.46088791,21.85906982,20.67340088,18.9228301490909,19.4858622990909,21.6125960790909,21.2777018990909,21.9649706857115,19.0504084657115,20.7077227657115,19.9690352457115,20.9446882479429,19.3359274079429,20.4713815879429,20.6839117279429
"Timm13",14.40065098,17.17133331,17.94687462,17.35128403,16.1986315862264,18.1349394962264,17.5501635762264,15.3682406562264,17.8612790875,17.2345472175,15.3807531175,16.9556508875,20.67845072,15.06645884,16.63865294,15.69555678
"Rps7",16.36305809,19.54206085,17.70015526,19.87987328,17.3093583662121,17.6275365462121,18.3615262562121,20.0897023762121,21.3232210708878,17.0276392508878,18.0900496008878,17.7703074008878,18.4886908240828,17.6531481440828,19.6122812940828,17.6331877440828
"Ppp1ca",17.0846653,16.91862679,17.51166153,18.61805725,20.4435850274696,16.0625396874696,16.6804338674696,17.2472463774696,18.9842505525,16.4956526825,17.1958460825,17.5462355625,17.8490302258945,15.2377125958945,17.4220759558945,19.6528861258945
"Psmc1",18.20689011,18.33150101,17.48716354,18.18709373,18.8293308935714,15.9525933035714,17.3303723135714,19.7897400635714,20.2345345087018,17.1820137587018,16.5143578087018,18.3442661787018,17.364334102,16.689496042,17.157732962,20.979507442
"Rps8",21.09153175,20.68915749,19.30613708,20.62452316,21.4021974436797,19.9103265636797,19.6770597336797,20.6092725536797,22.0028498026131,18.8909647326131,21.1500971126131,19.5920507726131,21.5358717840659,19.6828787740659,20.5045226040659,20.1216795840659
"Ywhae",18.75531578,21.45404053,21.21566963,21.56097794,20.0152980276856,20.8882476276856,20.8142482176856,21.3324405076856,23.2516205235868,19.8110935635868,20.7397987835868,19.8490593335868,21.3976986341176,20.3551151641176,21.0137703341176,20.4719421741177
"Rps23",19.00676727,16.81142616,18.13183212,17.70089149,17.1696586566667,15.4705276466667,19.0503864266667,19.7002620666667,19.0435843637942,16.6966452737942,17.6789851337942,18.2690444137942,18.084310575616,16.773172415616,18.521175425616,18.136741675616
"Rps18;Gm10260",19.40878296,19.89554787,17.19491959,20.19202614,19.1742721202861,18.3212123502861,18.9566703402861,20.1868529902861,21.2719595985328,17.3610270585328,19.5750277585328,18.5488570285328,18.931470111319,18.241120541319,19.274216851319,20.203778461319
"Rps11",18.92935371,18.42709541,17.46456146,19.53656769,20.0609330885652,17.3062124085652,17.6838578985652,19.2864198485652,19.75033665,17.09270954,19.69950962,17.82642269,19.4540165856989,18.8467339456989,17.1503714456989,18.9967354756989
"Rps13",17.40234756,19.492939,18.46511459,19.91584587,19.3149536448193,15.8499944948193,18.8342541048193,20.6222713748193,21.2403586838049,17.4399245738049,18.8743384838049,18.1393798338049,19.5852310905412,18.4252674905412,19.2096245605412,18.1929982005412
"Snrpd2",17.4601059,19.42115211,14.75698471,18.8045826,18.1959560420118,15.6586092020118,15.2285821920118,20.8222282420118,19.6105364919604,13.5638322019604,19.9869994219604,16.7044686419604,17.6100398636166,16.4772502436166,18.0840865636166,18.3372136636166
"Arf6",17.51280594,16.254673,19.62047386,17.17686081,15.8177573939925,19.4539316039925,18.7041509439925,16.8828256439925,20.0566964456356,14.8364272456356,16.6835494356356,19.0316853856356,20.498929341571,14.975150431571,15.542621931571,19.356511441571
"Rps4x;Rps4l",18.80586243,20.16262817,18.19613457,19.83781433,20.04211314,17.56826671,19.21681484,19.72982486,21.7591198375439,18.5585182575439,18.7683876475439,18.4446400075439,19.2451020856282,18.5896360056282,19.4520074456282,19.6357099156282
"Rpl23a",16.24438477,18.80245781,16.9532814,19.18427658,16.9410324541667,15.6646032741667,18.7880411641667,19.2669210841667,21.1292566936872,14.3152641936872,20.6160731036872,14.9638933836872,16.6928576038596,18.0523375038596,17.9130457438596,18.4751366138596
"Rps6",19.29959679,19.11655807,14.73549747,19.65164566,19.6140496573565,15.3964926973565,17.9244611073565,19.5659825573565,21.6145794127083,15.0103313727083,17.4977581227083,19.0509617127083,19.9335048325,18.4116714125,15.7116096225,19.1867206225
"Mtpn",17.77060318,19.56787872,18.83608437,20.0700264,19.1639292898633,17.5537131498633,19.2979663098633,19.9277499398633,21.1126328963333,18.8252946463333,17.1241723563333,19.4473268063333,19.8567994408333,19.2807896908333,20.1738637208333,17.0787976508333
"Hist1h4a",24.29755592,23.14252472,21.72681046,23.6343689,24.3264003696011,22.2793022096011,22.1892200396011,23.8104244196011,24.8117327210559,21.2787222410559,23.7834677210559,22.9706034210559,23.3624000566667,22.4754657766667,23.5193977366667,23.4847316666667
"Ran;1700009N14Rik;Rasl2-9",21.38217354,20.4832077,19.49924278,20.61083031,22.2994900056373,20.2610740956373,18.7385368656373,20.4941311156373,22.0705835723034,18.8333189423034,20.7280390123034,20.2719461823034,20.6857801445,19.7752443245,20.3181787445,21.2082029345
"Rpl23",18.04519653,20.24370766,18.40614128,21.01094055,18.67711067,18.96910476,19.43532562,20.56451225,22.2950494236568,17.8460595536568,20.0311314936568,17.7138612136568,19.5550529167925,18.9676410367925,20.3407069867925,18.7640830667925
"Rps26",18.27460098,18.48994255,17.30033302,19.69335747,19.0788189218617,18.2392956018617,17.5696617418617,18.9145485218617,20.929512805,16.165144745,19.452265565,17.199766935,20.779716302027,15.786060142027,20.640348242027,16.475667762027
"Gnb1",15.23817348,19.1441021,20.52943039,18.24012566,16.7658801403087,18.2832770703087,18.7151389503087,19.4233203303087,19.1933434909003,17.4862283209003,18.0116227609003,18.9431966309003,19.6148698082979,16.5463750082979,18.2283074582979,19.0176865782979
"Gnb2",19.00009727,19.43469429,20.7845726,19.71315193,18.8733859025,19.8486437825,19.9741415925,20.1141200025,20.3367461988363,19.5871524688363,17.8158836188363,21.1851615788363,20.902760451736,17.867484041736,18.570197051736,21.391358321736
"Rpl31",13.84429836,19.23458672,17.49409294,19.33945656,16.799265972724,16.782201882724,18.953383562724,17.431026572724,19.1504326654425,15.6108275254425,18.4172421254425,16.9668551254425,17.4662979968478,18.0577420068478,18.9846848368478,15.7403181868478
"Rps3",20.44025803,20.13064766,17.92110252,20.7464962,21.9140317594631,17.9571111394631,20.1272313794631,19.2381379794631,21.7738787856504,17.1280142956504,20.6182067156504,19.5154769156504,18.9902043241118,18.3849053241118,19.9580578641118,21.7385392041118
"Rpl32",15.20451546,17.23596573,14.42869949,17.14648056,15.5629041944304,15.8689831044304,15.5136478744304,17.0736435244304,18.4923317056438,16.2025634856438,15.1355602356438,14.8528348956438,17.0807025920489,13.9817121520489,16.5192163520489,16.1375577920489
"Rpl8",17.56789398,17.92383003,16.40252686,18.34458351,18.0675278379767,17.1008625679767,17.8965111379767,17.2181883479767,20.703169657931,17.289674587931,17.296190097931,15.429698777931,17.1628339495429,18.1267039995429,17.3123901095429,17.7640044895429
"Ybx1",20.698246,19.77553368,17.12903786,19.74790192,20.590143497,17.798189457,19.184513387,19.828226387,20.2890703617357,18.2313063017357,19.6976034517358,19.1711828617358,19.2315037067572,18.1822168667572,18.3833324767572,21.7136165967572
"Pfn1",19.51004028,21.16398811,19.70336151,21.21766663,20.4747755444578,18.8268740044578,20.3534414644578,21.6999723844578,22.3664940465675,19.0425289765675,20.9244526565675,19.3283814065675,21.0809871038782,19.7086745638782,20.7565337538782,19.9976169038782
"Rps27a;Ubc;Ubb;Kxd1;Gm1821;Uba52;Gm8797",23.77751541,24.05563164,25.32622337,23.49329567,22.015139844375,25.563077234375,24.308482434375,24.651423714375,24.4969012059084,25.1659647759084,23.7649084859084,23.2899309859084,25.6839842133775,23.4672674433775,24.4541467933775,23.1208395233775
"Rac1;Rac3",16.43371773,17.06625938,17.8917942,16.6084919,15.4855681234177,17.1808062334177,17.4584723334177,17.6575976234177,17.3615439198607,17.4308607898607,15.4306710098607,17.5787222698607,17.4087859905455,14.1260167905455,16.4954931105455,19.6670896305455
"Hspa8",23.02630043,22.88628197,23.30538559,22.99170303,22.898631193,23.280505273,22.591334433,23.458369353,23.8539206222487,22.8005873422487,23.1208292622487,22.4793764722487,23.8804530763184,21.9990367563184,23.0933875763184,23.1613311463184
"Tpt1",17.74075508,19.74577904,19.77375221,19.92520714,16.4190209444186,19.6081517244186,19.9479592344186,21.0254490844186,20.2862190665116,18.5240444565116,20.1194519465116,18.4420093965116,19.6712538559713,18.0597025759713,20.0383536159713,19.3736693259713
"Hspd1",17.83885002,22.28719711,20.04520035,21.6894722,17.3368174503808,19.4973437203808,21.7572590803808,22.7212407003808,23.2076518491007,17.6907107791007,21.8799254891007,18.8340976191007,18.7449426215455,20.3772782815455,22.8331822915455,20.0188512415455
"Gnas",15.72571945,18.14471817,17.30044556,17.79673767,14.9331501652601,18.3119419752601,17.3534325252601,18.4529141152601,17.2085874225692,16.0452001225692,18.4314839925692,17.2212999025692,18.0715976154481,12.8570571354481,18.3265796054481,18.5730300354481
"Ywhaz",19.24936867,21.33443642,21.68313599,21.54645538,19.3570059714973,21.6949995914973,21.1012629414973,21.6962088514973,22.84869067,19.8493201,21.231486,20.23424785,21.2921512454966,19.9428756554966,21.1676452454966,21.4089343854966
"Hmgb1",16.45954704,20.68381882,19.71601295,20.51464081,14.7979354067568,20.5942830267568,20.2362641467568,21.7058800867568,21.502361400819,19.012804130819,21.036234000819,16.048976040819,18.3886240905535,20.4162157905535,22.3048876705535,16.4165686505535
"Gng2",16.95996475,17.47695541,20.1837883,18.15660477,17.3543931833044,14.8532506833044,19.7904130833044,20.5562230933044,19.6072635805789,18.4671211405789,14.3516521605789,20.2399730805789,19.7364334029642,13.5998367229642,18.7939037229642,20.0938857929642
"Eif5a",18.79131317,21.18281746,19.84600449,21.12989998,20.6551308999298,20.2275491199298,19.6185346099298,20.4862618799298,22.9326579173422,19.2271487373422,19.4872366973422,19.9851538773422,20.1163345660833,19.4577824060833,20.9007564960833,20.3274341960833
"Rps17",16.54824066,18.64190292,18.6402874,20.04328346,17.8328918832911,18.0406307632911,17.6704353732911,20.3622879432911,21.3555053333721,15.2318500133721,19.0415137833721,18.4191707233721,19.706194987927,17.964917297927,15.671201817927,20.646895517927
"Rps10",16.70518875,19.13497925,17.67432785,20.04263687,18.1837918795455,17.5050599595455,18.3142335495455,19.2806184295455,19.8313469662058,17.0352310862058,19.3760227962058,17.4617295062058,18.3737035880233,18.6537901080233,19.7810922780233,16.7573753480233
"Gnb2l1",22.01322937,21.21389771,17.93025589,21.344347,22.369922216208,20.939019736208,17.510226776208,21.441527896208,22.1639245427053,18.7784474827053,21.6422589727053,19.8462422827053,18.4409196951962,20.3238027751962,21.6895807451962,21.6339109551962
"Ywhaq",17.49824524,19.79606819,19.98602295,20.29085541,19.351624203,20.024944973,17.836670593,20.482516003,21.0329949165094,18.3310162365094,19.6034886165094,19.0263706965094,20.4144759221685,17.2639422421685,19.9070773121685,19.8838667921685
"Tubb4b;Tubb4a",22.87177658,23.16962051,24.27411461,23.4373188,24.2805020864912,22.2728402664912,22.8477494764912,24.3433015364912,25.2809121186339,21.8897301686339,24.0739056586339,22.7467343386339,24.006199326988,22.422987426988,23.680237256988,23.718170606988
"Tuba1c",22.3137188,22.64927483,23.70118713,22.82965469,22.85764157128,22.80736196128,22.36310231128,23.43421590128,24.2955442026042,21.4598756426042,23.5412908226042,22.2839627826042,23.6360437353967,22.1192171053967,22.9763624153967,22.8335306153967
"Ywhah",16.46978569,17.23442268,18.91643143,18.37348557,17.9306924841783,16.7727544741783,18.7491224241783,17.6782091141783,19.153697608255,16.907127028255,16.818626048255,18.516482948255,17.559496854,16.829462974,17.685166324,18.931556674
"Kpnb1",15.50426769,17.03331184,15.83388615,18.19889069,16.6208416721152,18.1204621021152,13.7746798221152,17.9554707321152,18.1625173018116,15.0014979718116,16.6717660318116,16.6842801418116,15.7740657871272,16.5653131571272,16.0851190671272,18.1059873671272
"Pebp1",16.09174156,21.04671288,19.68481255,21.00462723,15.3254328047761,20.1387500947761,20.3481922347761,21.8990173547761,23.4639306125924,17.9155116125924,17.8664927525924,19.5358986925924,19.5366230637659,18.9545269637659,19.8753128637659,19.4954090737659
"Naca",15.84516239,18.80880165,17.06984138,19.05249596,18.0616286385782,16.9996102385782,16.8214285885782,18.9129841885782,19.3125981970127,16.0686759570127,18.6053304370127,16.8165664370127,17.6877995755242,15.3181697155242,19.9970856955242,17.3881551055242
"Cct7",19.45068359,19.01664734,17.68405533,19.48061562,20.0865173312027,19.1093959812027,17.1683845512027,19.1406917512027,20.4891061920661,17.6066656220661,19.4029741420661,18.2281770820661,20.138678155,17.098438815,18.183024005,20.136211945
"Cct2",19.12332726,18.49960518,16.8442421,19.15551949,20.8982621374434,20.0351201274434,16.5699883674434,16.4265204674434,20.7825807531953,17.1116193731953,18.2069190931953,17.7895778631953,18.1275756012641,16.5737301912642,18.0251633712641,20.7991721212641
"Cct4",18.26026154,17.90981865,15.41495228,19.20747757,20.7723141223047,14.8571014923047,16.8263845923047,18.3211060123047,19.721741358288,15.446319258288,16.356962838288,19.632645288288,19.4587413073077,14.6702223973077,16.3706752073077,20.5691539073077
"Cct5",19.29673767,19.09446907,17.10647583,19.32786751,21.2252352478528,16.8349240078528,17.7588656178528,18.9549639478528,20.2810933660741,16.5024669160741,18.9227330760741,19.1152436760741,19.6612730179264,16.5618620079264,18.5931711379264,19.9351301379264
"Cct6a",18.980793,18.23420143,17.87725258,19.01346016,19.4586181781228,18.3408088881228,17.6915645781228,18.6095676581228,19.9579659209867,16.9769860009867,18.8485813809867,18.2804203709867,18.2982837835,16.7919323135,17.7087108835,21.2777759735
"Cct3",19.25169563,18.61785126,18.73073387,19.22874069,20.0533309590667,18.7991595890667,17.5273452390667,19.3724742590667,20.5950517675,17.6215887075,18.8259611075,18.8763475375,20.8857923202851,16.7808271102851,18.0443015702851,20.1028505002851
"Rhog",17.62227249,18.5557766,19.8307972,18.42240334,16.667372185,18.660557235,19.059938875,19.779295405,19.1714071482849,18.1438688482849,18.5458387582849,18.6837858382849,20.363474447874,18.190647677874,19.142578677874,17.037075597874
"Prkdc",19.86267281,15.64728642,15.00596619,17.74752235,18.8181795912304,17.4579005012304,16.2890963412304,15.8763213012304,19.4792033567954,17.0825168067954,16.7919865967954,15.0841227967954,18.3961497428155,16.4035016228155,17.2039509928155,16.4231759228155
"Rps3a;Rps3a1",18.76283836,19.29674149,17.79234314,19.89562607,19.3685332769697,19.5140029469697,18.1382895969697,18.8453609069697,19.9883422883333,17.3425941483333,19.6526813583333,18.5815429683333,20.5518028595938,15.7802402895939,18.9485981395939,19.9655716295938
"Atp1b3",17.36013794,15.35101891,18.24166489,17.57047653,15.2695528711698,17.1831976611698,17.3222624511698,18.8215662711698,17.3509241032877,17.1927839132877,15.8524824032877,18.2350278732877,21.1215731757143,15.1544997357143,15.8240639857143,16.7648532057143
"Anxa4",15.30952168,18.48304558,17.7532711,20.25367928,16.6725505931959,16.7003969331959,18.1964038931959,20.0768837131959,19.8252441925,15.7596409325,17.9624073525,18.3444283025,19.656841468815,16.894415098815,16.674717138815,19.000860408815
"Anpep",18.86993408,19.7663765,21.82958412,18.10496902,17.9177358584886,20.1586454384886,19.7113111484886,20.3078000984886,20.1887971272765,20.6900845872765,17.0399609872765,20.2836629272765,21.6489916186528,18.0024290386528,18.5167436886528,20.3603010486528
"Sirpa;Ptpns1",16.95908928,19.14779472,22.07783699,18.94333839,14.8917650405294,20.0686086805294,20.6205114505294,20.6804079205294,19.7203370738222,18.9877816838222,18.9573232338222,19.4793893538222,22.0008159830341,19.2132087930341,15.1118828030341,20.8627163130341
"Fh",18.15017128,18.83890915,17.96977997,18.78667831,19.6832925957358,16.4687826357358,19.4769479857358,17.9240944057358,20.9599489068767,17.5409635368767,20.0607599068767,15.1127456468767,18.1515264867105,16.3288574567105,21.1685047467105,17.9420376167105
"Anp32e",19.56956482,21.3412323,20.47580719,22.02270889,22.1082436614313,21.8382393914313,15.8591868414313,23.3939835614313,23.7933950681301,20.7209463381301,22.7943601781301,15.8446006981301,22.3238668156104,19.6042604156104,23.1053323456104,18.4103288356104
"G3bp1",15.53665257,17.65740204,16.69928169,17.56402779,18.7989292349291,13.9719648649291,16.7810554749291,17.3350429749291,18.8005621268116,15.8070661868116,17.7646276768116,15.1938249868116,16.8187671291129,14.4693408591129,15.7785535391129,20.1853538091129
"Tubb5",20.93851471,21.284338,22.5519886,21.45153809,21.4839209115081,21.2290209315081,21.1771811015081,22.3343065815081,23.26934540125,20.12527955125,22.31905091125,20.62452233125,22.8348630439333,20.7491372639333,21.0199369039333,21.8470548239333
"Psmb4",17.06575394,17.80000114,15.00600433,18.33253288,15.5657548477016,13.9455890277016,18.5211438777016,19.4425687377016,19.9695031850794,14.5316732150794,15.6107108850794,18.0055196450794,17.4852713801229,15.5704268701229,17.6003732001229,17.4478873501229
"Rplp2",19.81866455,22.76582718,21.28601646,22.00111771,20.1645634687313,21.5140679387313,22.3171704387313,21.9637330087313,22.770867345,20.567650795,22.276783945,20.307707785,21.3167478112389,21.9529935412389,22.7220555812389,19.8697835512389
"Prdx5",14.95597267,19.63317108,17.89194298,20.28056145,17.5014927993385,16.4618704993385,19.9910634193385,18.6769402693385,21.2028988358306,16.2319668358306,19.5044792658306,16.1222380158306,19.0732288466261,16.8833236766261,18.9463958766261,17.9612102566261
"G6pdx",18.2206707,19.32019806,18.21219254,19.66219139,19.2718074138716,18.2918536538716,18.6042640038716,19.1066787138716,20.8454151484946,17.1128397384946,18.8542080284946,18.5399952284946,17.4032333905263,17.7411755105263,19.3082035605263,20.5705250305263
