"","F-Value","Pr(>F)","IL10-Control","LPS-Control","TGFB-Control","LPS-IL10","TGFB-IL10","TGFB-LPS","diff IL10-Control","diff LPS-Control","diff TGFB-Control","diff LPS-IL10","diff TGFB-IL10","diff TGFB-LPS"
"Pcbp2",0.774389109035159,0.530394328169117,0.823653165434423,0.657475300192708,0.504340676886494,0.989697158744071,0.939182594068421,0.993108183457434,-0.882657050000002,-1.1941854925,-1.4657039625,-0.311528442499998,-0.583046912499999,-0.27151847
"Srsf2",0.299478879370104,0.825168543212317,0.854833697979382,0.999993580552981,0.979512897026475,0.843106409545157,0.975695672201856,0.975386655078762,-1.14209389499999,0.036774395000009,-0.553967952499992,1.17886829,0.5881259425,-0.590742347500001
"Trim28",0.287141252752027,0.833812346713623,0.984635891517772,0.976102132656195,0.974288505485355,0.87197903863839,0.999876298572885,0.841265122818904,-0.702368500000002,0.819273234999997,-0.840611932500003,1.521641735,-0.138243432500001,-1.6598851675
"Tfrc",10.4614954455706,0.00114674913930379,0.0014846932054956,0.0610652221514498,0.00278168908506793,0.189283927697225,0.980719201773867,0.327073226938333,-2.6778876775,-1.5234780325,-2.47595644,1.154409645,0.201931237500002,-0.952478407499999
"Dbnl",4.27803944790677,0.0285363175186988,0.890863397346314,0.159086678210632,0.620858017121112,0.433888365014205,0.262715700588267,0.0196790348678387,0.439494135000004,1.4054434275,-0.760376214999996,0.9659492925,-1.19987035,-2.1658196425
"Cstb",1.28776200019533,0.323250400294303,0.336663329721495,0.671592150301375,0.396691007395608,0.923989655599843,0.999232546682054,0.959265748417821,2.447146175,1.5872454625,2.271313425,-0.8599007125,-0.175832750000001,0.684067962499999
"Btf3",1.17947911820662,0.358496641023397,0.29551369491635,0.675942071554656,0.827975954153291,0.886338716656034,0.750233564080254,0.99180507743729,3.21147417999999,1.96274519249999,1.47603178249999,-1.2487289875,-1.7354423975,-0.48671341
"Stxbp2",2.79890471337034,0.0854099460943676,0.552252730079388,0.179971682149618,0.985042223278296,0.831588678566538,0.3679676155009,0.103312271705077,1.2098279025,1.96927786,-0.310692310000002,0.759449957499999,-1.5205202125,-2.27997017
"Sqstm1",3.32536683134717,0.0565922246053144,0.907420895565881,0.527847924569826,0.372331092050818,0.22137846616083,0.742417407287919,0.0415387264149005,-1.0090982925,2.103646755,-2.548884155,3.1127450475,-1.5397858625,-4.65253091
"Hspe1;Cpn10-rs1",0.745992935282226,0.545161910624831,0.471571011334752,0.836539226387206,0.849845491925479,0.91140306352088,0.900953423064541,0.999991060581615,1.739955905,0.974822525,0.941432477499998,-0.765133379999998,-0.798523427500001,-0.0333900475000029
"Hist2h2aa1;Hist2h2ac",3.11248300082063,0.0666369807029988,0.967361297497599,0.141934907984714,0.133675196535658,0.282296471811753,0.267730409415267,0.999980117225965,-0.523087027499994,-2.69611883499999,-2.73908424749999,-2.1730318075,-2.21599722,-0.0429654124999992
"Srm",2.31046209540296,0.128108476964587,0.110654263716752,0.736658215827716,0.311378875431635,0.483291557132318,0.902994501569969,0.857052422830261,-2.655617955,-1.092914345,-1.933800935,1.56270361,0.72181702,-0.84088659
"Mela;gag",0.298058904330983,0.826163110228427,0.999872450000074,0.8969241810135,0.997100629870133,0.921781199696381,0.992955001425221,0.808532392416292,-0.0706772799999946,-0.707257269999996,0.201283457500004,-0.636579990000001,0.271960737499999,0.9085407275
"Lars",1.63049575584156,0.234405186494405,0.874335160359339,0.999644297492454,0.295947863119528,0.830113507664102,0.693337357249053,0.257661421339425,-0.607275009999999,0.0790963174999995,-1.5003211525,0.686371327499998,-0.893046142499999,-1.57941747
"Rps9",7.09546431545278,0.00534886114613034,0.116130737502179,0.203862572647912,0.00295638581648117,0.983716889829322,0.198472058936573,0.112820307020908,-1.6989736575,-1.4536738425,-3.16480303,0.245299814999999,-1.4658293725,-1.7111291875
"Eif2s1",0.80813263296719,0.513343265643763,0.650071106232178,0.999837236522238,0.79945715057797,0.60610022108151,0.992843998836205,0.759694223510062,-1.159659385,0.0740840449999958,-0.895469900000005,1.23374343,0.264189484999999,-0.969553945000001
"Btf3l4",0.836289221220477,0.499523566448536,0.466856982669006,0.871921005621872,0.985974918600747,0.877694657701005,0.660465182852266,0.974224041357461,2.073344945,1.046156645,0.467815162499999,-1.0271883,-1.6055297825,-0.578341482500001
"Tubb2a",2.41963424661367,0.116771220013857,0.999168491987319,0.868422208179435,0.131217728619794,0.918604998267625,0.161419360074414,0.39992203926154,-0.150200842500002,-0.883954047500001,-2.765272855,-0.733753204999999,-2.6150720125,-1.8813188075
"Vars",3.04901649710433,0.0700184910087617,0.0949305427425405,0.788329601205728,0.129812221797671,0.385040342604289,0.997401739968824,0.484521121333202,-2.306964875,-0.830209969999999,-2.1372087025,1.476754905,0.169756172500001,-1.3069987325
"Mybbp1a",2.0586315351326,0.159366504779007,0.183012010567209,0.502058175172714,0.201831853450674,0.876247335935171,0.999900181293515,0.901631491738546,-1.6974172625,-1.11679244500001,-1.64764619250001,0.580624817499999,0.0497710699999985,-0.5308537475
"Otub1",1.39426933587622,0.292212002401381,0.68114430632079,0.333256004000698,0.332598869501133,0.915876542730676,0.915367522184884,0.999999998782882,-1.168249365,-1.8354876025,-1.8370151525,-0.667238237500001,-0.6687657875,-0.00152754999999871
"Eef1d",1.91451154600826,0.18109923166686,0.209443702541212,0.226211960962216,0.45323187881329,0.999947886233195,0.939408050694049,0.953275029445365,-2.5708119875,-2.50756359,-1.8724911175,0.0632483975000007,0.69832087,0.635072472499999
"Iqgap1",4.68491554105803,0.0217532045553877,0.803151836729597,0.659525217396923,0.117165847606826,0.218267161472696,0.435121855583678,0.0158283202277524,-0.723580835,0.931556699999998,-1.9725759025,1.655137535,-1.2489950675,-2.9041326025
"Mtdh",3.45144285761154,0.0514693931865168,0.0537341712407338,0.607109635694703,0.11664343629444,0.377895234472748,0.966258600754943,0.630652038098124,3.1545822625,1.35092044,2.6583702575,-1.8036618225,-0.496212004999997,1.3074498175
"Pdcd6ip",1.81958971028783,0.197233177482233,0.742870860703408,0.955928439167562,0.416525806720786,0.454308123315413,0.93654303584752,0.20700291752501,1.0161366425,-0.506170274999999,1.594391345,-1.5223069175,0.578254702500001,2.10056162
"Tnpo1",0.516821114678295,0.678515933127738,0.994016364896255,0.939779475551792,0.651201496983944,0.988639303798164,0.79228004362153,0.926892369796638,-0.294445037500001,-0.6610267175,-1.37139082,-0.366581679999999,-1.0769457825,-0.710364102500002
"Trim23",0.807148323518339,0.513833064087943,0.610559781127368,0.657318431648182,0.542374620105719,0.99980408025962,0.999382378947619,0.997099578275731,-0.847182992500001,-0.792730095,-0.927118307500001,0.0544528975000009,-0.0799353150000002,-0.134388212500001
"Ganab",0.0703560351898998,0.974691181200692,0.999999999948361,0.999467262929965,0.977824173650137,0.999459930887427,0.977742137956857,0.991504731684905,0.000652075000001417,-0.142224312500002,-0.5040371425,-0.142876387500003,-0.504689217500001,-0.361812829999998
"Rcc2",5.77490343490753,0.0110873922881822,0.0645667999556714,0.396234926964031,0.00861431391374567,0.647800929950491,0.663986751866653,0.143210317000872,-1.5292801875,-0.887327672499996,-2.156135085,0.641952515,-0.626854897499999,-1.2688074125
"Ipo5",1.5295727212662,0.257393955874319,0.999754800891695,0.327545877293488,0.993317790603061,0.290914888117571,0.984687166734292,0.456494960241451,-0.120006799999993,2.47479391000001,0.364600417500007,2.59480071,0.484607217500001,-2.1101934925
"Tollip",0.308024039384364,0.819186005097805,0.894515245908928,0.963688601303562,0.797167332240593,0.995539143314226,0.996345059692128,0.969753315087154,0.869275095000003,0.585639002500002,1.1344122925,-0.2836360925,0.2651371975,0.54877329
"Psat1",5.57991344685783,0.0124426753086525,0.0181637224449118,0.134315674332446,0.0185391559808219,0.656191016021812,0.999999394520257,0.662969354162121,-2.681190015,-1.7977848075,-2.6723744875,0.883405207500001,0.00881552750000125,-0.87458968
"Iars",4.70766793608646,0.0214328200227126,0.054084331627877,0.879183753722162,0.0453627843286043,0.183003424817757,0.999599480123355,0.156114893993682,-2.3969378475,-0.606609822500001,-2.48043609,1.790328025,-0.0834982424999993,-1.8738262675
"Rps21;mCG_6739",1.14168813002184,0.37174849355358,0.450773201701234,0.808742785796768,0.999985994954421,0.917772343422462,0.433223196391057,0.791760963623386,1.68987322,0.9857320775,-0.036715264999998,-0.704141142499999,-1.726588485,-1.0224473425
"Kars",2.93090150431599,0.0768509374100454,0.0564212920739697,0.671531538763612,0.334239829154689,0.339404886853883,0.678170817954628,0.922246121496043,-3.3536596275,-1.3222677675,-2.0446801175,2.03139186,1.30897951,-0.722412349999999
"Usp44",0.487918207588433,0.697068056025478,0.825135869312408,0.946926796331042,0.664957311907086,0.988354845442404,0.99063872245714,0.926238267331871,-1.097646715,-0.692159892500001,-1.47386217,0.4054868225,-0.376215454999999,-0.781702277499999
"Plek",0.418332764449943,0.74312085650406,0.998646547378122,0.815325979054719,0.998711654038563,0.734256944061752,0.989768760002428,0.883634494492775,-0.124236587499997,0.713627812500004,0.122197145000005,0.837864400000001,0.246433732500002,-0.591430667499999
"Slc38a2",0.453680092331539,0.719495185013375,0.738307202508898,0.952324486253043,0.768688054064947,0.956545934185245,0.999934363839823,0.968670034282063,1.05342197249999,0.535542009999993,0.996237754999996,-0.5178799625,-0.0571842174999979,0.460695745000002
"Eprs",2.82260379758225,0.0837957541982294,0.0603935820801427,0.71793969152573,0.734484576939226,0.321027292582951,0.308355779376198,0.999990208582514,-2.37927532,-0.883629794999997,-0.859070534999997,1.495645525,1.520204785,0.0245592600000002
"Plcg2",1.32046665946152,0.313354450412727,0.996627902067279,0.999011372635982,0.402617292687706,0.985061243312586,0.514029666390036,0.336949619424195,-0.237598900000002,0.157245154999998,-1.85240126,0.394844055,-1.61480236,-2.009646415
"Eif3b",5.84272335746022,0.0106567788210524,0.0336792286196655,0.82302425208243,0.0216145960342724,0.144871095344406,0.99398080619566,0.0958296525834895,-3.33760023,-0.902114387500003,-3.60221028,2.4354858425,-0.264610049999998,-2.7000958925
"Fermt3",2.74229713404087,0.0894119691914032,0.982370222085621,0.8268075902847,0.262045603874474,0.625104966564936,0.426777485081394,0.06694256236704,-0.236474035000001,0.552414419999998,-1.25341868,0.788888454999999,-1.016944645,-1.8058331
"Ephx1",2.03811341232897,0.162272720931997,0.986861466139518,0.631551861819289,0.622826583501926,0.814824273095818,0.436437171027826,0.122184139112194,0.3161282525,1.1570827975,-1.171358345,0.840954544999999,-1.4874865975,-2.3284411425
"Rtn4",2.52923070810298,0.106526312824913,0.173648564907909,0.999999996896124,0.432338292449221,0.173106205678488,0.91284550303511,0.431288788846967,-1.8051714875,0.00163793750000352,-1.274415965,1.806809425,0.530755522500002,-1.2760539025
"Eif3l",5.29166333913883,0.0148150036929894,0.0860502910655192,0.981427460576755,0.029874288833146,0.158154990421945,0.925421065915808,0.0570945145676605,-2.241293195,-0.315609215000002,-2.761142255,1.92568398,-0.519849059999999,-2.44553304
"C1qbp",0.917383605203853,0.461744459972691,0.551569001865395,0.960901544043088,0.998568064365288,0.823024048974649,0.464277708506811,0.916523001523782,1.677541495,0.603399517499994,-0.194021702500002,-1.0741419775,-1.8715631975,-0.797421219999997
"Rpl11",0.741304629418527,0.547637180741498,0.996376719252063,0.888091835896655,0.702528218054536,0.78904170985437,0.578688526182511,0.981729514918869,0.155741690000003,-0.524046422499996,-0.794926167499998,-0.679788112499999,-0.950667857500001,-0.270879745000002
"Myh9",3.50362769815975,0.0495069407913914,0.176803434820092,0.807929754951803,0.0504778899909269,0.573418662695189,0.871739264035173,0.21775704836484,-1.314305785,-0.532907487500001,-1.76569891,0.781398297499997,-0.451393124999999,-1.2327914225
"Sfpq",0.826485046975813,0.504293818532165,0.616089571379438,0.718481249827079,0.498644923838434,0.997908390389945,0.996799533166788,0.980165957295071,-1.23745346,-1.0602898625,-1.44193578,0.177163597499998,-0.20448232,-0.381645917499998
"Sh3bgrl3",2.48890012670946,0.110172146723354,0.987609373004689,0.687791767031351,0.416441811622429,0.500641894674086,0.596452433952309,0.0777068467299975,-0.267602205000003,0.919515132499996,-1.3166832925,1.1871173375,-1.0490810875,-2.236198425
"Tcirg1",0.21939100351877,0.881065915530096,0.999992847329898,0.972757786031532,0.980072600435213,0.967689374247719,0.98380000173564,0.848895194768547,-0.029753682500008,0.477804665000019,-0.428174494999983,0.507558347500026,-0.398420812499975,-0.905979160000001
"Basp1",1.06344317036381,0.400863132316842,0.530582671034376,0.459998485995468,0.964621389356105,0.999219951567415,0.79605305540381,0.727399630600511,1.31870746749999,1.4398188625,0.445544722499996,0.121111395000003,-0.873162744999998,-0.994274140000002
"Ptgr1",2.78629780230004,0.0862831417439011,0.817012424530107,0.0886665159101996,0.99141602291741,0.33921473002364,0.933140647471862,0.141677516134918,0.951130387500005,2.8576087925,0.310484885000005,1.906478405,-0.6406455025,-2.5471239075
"Rap1b",0.427747259806274,0.736784430197352,0.994661287697151,0.984044455301028,0.903715398566867,0.999485486733138,0.794584410764296,0.735050389618737,0.127297402499998,0.185236932499997,-0.354362487500001,0.0579395299999987,-0.48165989,-0.539599419999998
"Vwa5a",1.33351315015241,0.309498927812039,0.496445935217421,0.87202161757854,0.978499830857326,0.899037566262515,0.303027847900755,0.667610493411194,-1.136535405,-0.594647407500002,0.308563709999998,0.541887997500002,1.445099115,0.9032111175
"Aco2",0.595642582532243,0.629828522347365,0.596652884483623,0.947753105077706,0.992012935347042,0.88220648433582,0.756469322133212,0.993516491988488,1.76660228,0.748864415,0.387740137500003,-1.017737865,-1.3788621425,-0.361124277499997
"Arrdc1",1.55265286809876,0.251924357256218,0.979032237964857,0.927001453122547,0.233639343823677,0.99600740901679,0.398238696931996,0.515997359876502,0.695506572500001,1.0893614275,3.6112916475,0.393854855000001,2.915785075,2.52193022
"Prpf19",3.26770622249556,0.0591294025879061,0.120534891517317,0.934159880199177,0.112413919038786,0.29461307257782,0.999970389414319,0.277490752204713,-1.778152705,-0.426491499999997,-1.809175015,1.351661205,-0.0310223100000009,-1.382683515
"Eif2s2",1.03754987030254,0.411017576056818,0.847012249311537,0.799312902458788,0.336917165138705,0.999643345410255,0.780285886259466,0.829785928388197,-0.773421285000005,-0.866568805000004,-1.6747977725,-0.0931475199999987,-0.901376487499999,-0.8082289675
"Park7",0.457130495315673,0.717213892664883,0.767930173073572,0.938720715759642,0.999998972511166,0.977389625101779,0.760425593540417,0.934600370315957,1.31709361,0.774965762500003,-0.0188760774999963,-0.542127847500002,-1.3359696875,-0.793841839999999
"Arhgdia",0.507450767825398,0.684491056208045,0.933468901502916,0.993844076534926,0.929185627684153,0.986548859609342,0.642992958668527,0.825782249345336,0.833451032499998,0.361287354999998,-0.85303116,-0.472163677499999,-1.6864821925,-1.214318515
"Cotl1",0.233070122024238,0.871594379761792,0.999999853066795,0.986233966126744,0.959143576074797,0.985354319771089,0.960800996083372,0.839546690583534,0.0111799224999984,-0.516735557500002,0.757354017499999,-0.527915480000001,0.746174095000001,1.274089575
"Glrx3",2.01487177024647,0.165637307835559,0.79259503871863,0.291314339861928,0.168681696034681,0.782674520499595,0.573302167207218,0.982134504325041,0.741560217499998,1.49837589,1.79374671,0.7568156725,1.0521864925,0.295370819999999
"Ywhab",2.64536660280354,0.0967743237270374,0.130335907105157,0.706858388604903,0.138314598234478,0.570205875105307,0.999980824263503,0.591644208823025,-2.839951755,-1.28049016,-2.7962267375,1.559461595,0.0437250175000017,-1.5157365775
"Rpl14",3.2133788409844,0.0616404649265348,0.632986723892831,0.611466748559295,0.0417031980814656,0.999980912550752,0.292670771216451,0.307989408096656,-0.650998597500003,-0.670848370000002,-1.65481615,-0.0198497724999989,-1.0038175525,-0.98396778
"Arpc2",1.13359000493558,0.374655376121188,0.854290521014185,0.709329150903528,0.938324789636706,0.991965608924566,0.539579789250963,0.389506911322905,0.949272869999994,1.2821524125,-0.681880472500001,0.332879542500002,-1.6311533425,-1.964032885
"Atic",2.62599947365002,0.098327221389563,0.241192792394824,0.997131648593433,0.343755960994935,0.179220472371613,0.993966364417152,0.261754519681061,-1.570423845,0.154825690000006,-1.37126326749999,1.725249535,0.199160577500002,-1.5260889575
"Napa",7.1369873469612,0.00523470132925132,0.826766829171538,0.996167154144222,0.00737525448958276,0.917405443986975,0.0329382179498263,0.0107648175201441,-0.431777242500004,-0.109651330000002,-2.0500333325,0.322125912500002,-1.61825609,-1.9403820025
"Serbp1",0.249968957059223,0.85982789453287,0.99800526715839,0.988342597710894,0.921855020502587,0.959357364968113,0.853097625378756,0.989352795746215,0.319233414999996,-0.581310990000002,-1.1447927975,-0.900544404999998,-1.4640262125,-0.563481807500001
"Blvra",0.345540742721781,0.793017763023812,0.802344520499787,0.997664761731237,0.914716974746153,0.886670762341546,0.993596707879316,0.965800741322962,-1.1876609325,-0.241305829999998,-0.848175767499999,0.9463551025,0.339485164999999,-0.606869937500001
"Gars",2.09119625005926,0.154874051581188,0.930104044858225,0.994148129517957,0.22982359066282,0.829305309430941,0.504224900993654,0.156518463076181,-0.51996231,0.2175169,-1.761557335,0.73747921,-1.241595025,-1.979074235
"Cs",0.821826939672175,0.506575846137198,0.987036359581581,0.999140017928849,0.696558580069459,0.997096100442894,0.506335987794242,0.620273656186462,0.4354832175,0.173820019999997,-1.4530417925,-0.261663197500003,-1.88852501,-1.6268618125
"Rars",2.42774975847601,0.115975175964765,0.578500400694012,0.984812215099484,0.118165241148437,0.776759194087808,0.663894384736343,0.204521997909262,-0.630646232500002,-0.168489935000004,-1.190330745,0.462156297499998,-0.559684512499999,-1.02184081
"Oxct1",0.0549229099766705,0.982245516450421,0.999970273288014,0.988357300935093,0.99999952489459,0.983219651426169,0.999941713682047,0.989468965412403,-0.0564129374999993,0.419120307500002,0.0142061700000014,0.475533245000001,0.0706191075000007,-0.4049141375
"Tars",1.65273518093246,0.229651729317689,0.943248930601466,0.756361507513229,0.670456949670929,0.441438507415795,0.933422911287682,0.196420248819782,-0.560568332499997,1.0016007425,-1.1551613825,1.562169075,-0.59459305,-2.156762125
"Cndp2",0.457986802644104,0.716648446058046,0.973954856037168,0.81713495401553,0.996839227150053,0.967196957141079,0.922438509178616,0.707830440587259,0.527035237500005,1.0988943575,-0.255589007499996,0.571859119999996,-0.782624245000001,-1.354483365
"Rab1b",0.522737231433729,0.674763326934696,0.999890317224066,0.990743595402085,0.806239671575939,0.983314175991105,0.838509712220656,0.643451278873718,-0.0359272925000234,0.159599304999976,-0.488172527500023,0.195526597499999,-0.452245234999999,-0.647771832499998
"Dlst",2.32107476886005,0.126953044487007,0.998587041525851,0.201885101505672,0.356831534425716,0.254135357603739,0.433850373573244,0.977125908963824,-0.103412150000004,-1.4106764775,-1.143506525,-1.3072643275,-1.040094375,0.267169952499998
"Chmp4b",0.384676835323554,0.766009144719786,0.999699383790645,0.823626253368497,0.999672228668257,0.866318335956282,0.997518829460266,0.774993810193493,-0.1363513475,-1.271419765,0.1403503425,-1.1350684175,0.276701689999999,1.4117701075
"Rpl4",1.70779438510999,0.218338634405087,0.715320836639789,0.968987196722948,0.197863350058189,0.923825916166433,0.715536624010621,0.372072668099728,-1.1145400975,-0.466984507499998,-2.228681325,0.64755559,-1.1141412275,-1.7616968175
"Eef1g",7.88457616041348,0.00359438077641445,0.0113831572537837,0.95456631485975,0.0189930800639365,0.0279220220516989,0.990844345538278,0.0464678360566627,-3.20585132,-0.430387495000002,-2.9602022175,2.775463825,0.2456491025,-2.5298147225
"Atp5o",0.558312871090855,0.652529570222639,0.768774880940607,0.983216694797708,0.994438839788883,0.927161166227856,0.628830664112458,0.927902472075806,1.260124685,0.468248367499999,-0.320605280000002,-0.791876317499998,-1.580729965,-0.788853647500002
"Plin3",0.0507110633900005,0.984174860594537,0.99899050318231,0.998907406199715,0.97995014168682,0.999999980203203,0.994581908520033,0.994821831186236,0.180583002500004,0.185438157500002,0.498749972500004,0.00485515499999778,0.31816697,0.313311815000002
"Pgam1",0.570654778426146,0.644951906805489,0.773245680309922,0.717703539495706,0.996983193633437,0.999609213531029,0.870412212532778,0.82412836972604,0.726441382500024,0.802771567499995,0.151563165000024,0.0763301849999714,-0.5748782175,-0.651208402499972
"Cyb5r3",0.741041315702902,0.547776514496915,0.996660428695471,0.997637337142526,0.711962452242495,0.99999544274142,0.591703890754563,0.605030073290396,0.312226535000001,0.277823447499998,-1.613211395,-0.034403087500003,-1.92543793,-1.8910348425
"Atp5h",0.716983236630152,0.560647706677225,0.718798976627413,0.981781573628882,0.986216419551121,0.899102569781135,0.524412435176081,0.892292300091289,1.1982224,0.418937445000005,-0.380331517499997,-0.779284954999998,-1.5785539175,-0.799268962500001
"Mvp",1.41649130371075,0.286154987459202,0.294601868028981,0.940648164027069,0.496044523476065,0.582927106236083,0.975291222480737,0.8138066818417,-1.1815245125,-0.358783240000001,-0.919531102499999,0.8227412725,0.261993410000002,-0.560747862499998
"Rtn3",2.40537240787275,0.11818529615171,0.252864550278721,0.99979875112545,0.349070049169788,0.22457567570489,0.995315272072149,0.313126069643385,-2.2088007925,0.0908398649999995,-1.94749975,2.2996406575,0.261301042500001,-2.038339615
"Dync1h1",1.70303868652935,0.219290863412044,0.46681972740359,0.918756158221635,0.211752186839713,0.822122230062134,0.934094468855402,0.493027551365353,-1.5736787325,-0.665738107499973,-2.18927812499997,0.907940625000027,-0.615599392499973,-1.5235400175
"Rpl38",0.622990655790834,0.613616540424182,0.822055939001526,0.854171057590879,0.995006605619835,0.999879044565665,0.694076524701012,0.732703964820955,1.0448350925,0.962470055000001,-0.286969899999999,-0.0823650375000007,-1.3318049925,-1.249439955
"Rhoa",1.19586419256566,0.352908410450493,0.69284674915314,0.577519148437675,0.995290782453512,0.997076353744042,0.557445483640205,0.447045804682057,0.793641094999998,0.936047555000002,-0.167319294999999,0.142406460000004,-0.960960389999997,-1.10336685
"Clic4",3.28726810260009,0.0582542318206764,0.139610397834117,0.938251686641497,0.762110709707758,0.0535922221470738,0.537623600942348,0.437794103023572,-1.75045347,0.425828457499996,-0.729712485000004,2.1762819275,1.020740985,-1.1555409425
"Dnaja2",1.05416036200828,0.404473049002501,0.724538284805833,0.955067338137146,0.369127251097721,0.947517448863905,0.916394219324113,0.649055711801282,-1.273459675,-0.618778232500002,-2.0517199075,0.654681442499999,-0.778260232499999,-1.432941675
"Actg1",0.415227184879668,0.745217714533422,0.980746114617824,0.999924907661513,0.788784711500701,0.971037910851567,0.943719300362129,0.757782618112553,-0.254228592499999,0.0391659700000027,-0.626791479999998,0.293394562500001,-0.372562887499999,-0.665957450000001
"H2afy",2.49630598494312,0.109492116614038,0.356753665417327,0.128414705658641,0.147692382598657,0.899146871758472,0.929391843735969,0.999748255019735,-1.0038411625,-1.4066843975,-1.355737925,-0.402843234999999,-0.351896762500001,0.050946472499998
"Psma4",0.796784400933819,0.519017795841426,0.999999796736878,0.684252038084011,0.988095976656217,0.688916594863563,0.987198684296884,0.499689683684101,0.00855565000000169,1.182485105,-0.337555647499997,1.173929455,-0.346111297499998,-1.5200407525
"Psmb3",2.72651158189889,0.0905660019846396,0.587667672776981,0.0671470229820404,0.812371293655072,0.46168453515772,0.977128720962112,0.273952127207976,1.93428015749999,4.20413589499999,1.3310108175,2.2698557375,-0.603269339999999,-2.8731250775
"Skp1;Skp1a",0.311798029625944,0.816545589183058,0.926823244464674,0.987863873453189,0.989984827079543,0.991217554166158,0.799036265420305,0.922506797074764,0.759266849999999,0.400678630000002,-0.375087977499998,-0.358588219999998,-1.1343548275,-0.7757666075
"Ctsz",1.31519517115822,0.314927061221756,0.417456741967389,0.996396683727744,0.919999593650187,0.316729341001601,0.772271712410592,0.832608916857019,1.63324857,-0.218168737500001,0.646605252499999,-1.8514173075,-0.9866433175,0.86477399
"Tagln2",0.747931001736274,0.544141755161968,0.517215483837803,0.955717576035098,0.747527314792074,0.804071518986059,0.977211355597623,0.957248070634373,-1.377924445,-0.496167662500003,-0.986078980000002,0.881756782499998,0.391845464999999,-0.489911317499999
"Clic1",2.4158461610942,0.117144922026546,0.999999961782186,0.889282065858878,0.29736380420487,0.891117419332069,0.295451156916726,0.098722843903412,0.00303077999999957,0.466364387499997,-1.208831785,0.463333607499997,-1.211862565,-1.6751961725
"Hnrnpf",0.450578877194216,0.721549519616886,0.834881600085677,0.969282493082837,0.704992909017604,0.978303795758391,0.994529161881032,0.917225446796143,-1.2084178925,-0.641147377499998,-1.561614755,0.567270515000001,-0.353196862499999,-0.9204673775
