"","F-Value","Pr(>F)","2-1","3-1","4-1","3-2","4-2","4-3","diff 2-1","diff 3-1","diff 4-1","diff 3-2","diff 4-2","diff 4-3"
"Api5",1.26766657857889,0.329498442885893,0.528928592404209,0.971082079810984,0.365688353376299,0.777629906997477,0.989122842532455,0.601469387417081,-0.927619932499999,-0.291135069999999,-1.1347947075,0.6364848625,-0.207174775,-0.8436596375
"Timm44",2.58778693683522,0.101475553392275,0.958178018058954,0.569479250411767,0.257245210069408,0.313177470855386,0.119333818104244,0.917930152770996,0.276508809999996,-0.733090637500002,-1.087487695,-1.0095994475,-1.363996505,-0.354397057500002
"Cops5",2.7095469795235,0.0918252989948823,0.42474329166782,0.600528468802533,0.998878125317158,0.0618814873806962,0.502230635988358,0.517782038134883,0.640234472500001,-0.512489077499998,0.0582597275000012,-1.15272355,-0.581974745,0.570748804999999
"Lsm2",0.621821128550853,0.614302507341033,0.994677366813672,0.829474757624406,0.626691163174234,0.927705936535033,0.764845844638319,0.981978869362403,0.2634632575,0.922111990000001,1.322452545,0.658648732500001,1.0589892875,0.400340555
"Psmb10;MECL1",3.85785522838179,0.0382530700635135,0.374289063964418,0.785822668980547,0.445554137078548,0.877595898236623,0.0322417777296544,0.114552965390454,0.767264365000001,0.4278504825,-0.703019617499999,-0.339413882500001,-1.4702839825,-1.1308701
"Ddost",1.74476095629467,0.211092351528561,0.269691931929192,0.295341726065384,0.894044737595901,0.999897724518728,0.62681333389272,0.664403432740115,0.710134502499997,0.686293122499997,0.2595872825,-0.0238413800000004,-0.450547219999997,-0.426705839999997
"Ap3d1",3.11773136175598,0.0663658577028707,0.972465521511079,0.117270342548159,0.989405960772664,0.229054151470351,0.880837086058351,0.0702105419133713,-0.195609570000006,-1.1247448925,0.140352727499995,-0.929135322499999,0.3359622975,1.26509762
"Bysl",2.91380237637051,0.0779021950137999,0.837747175627689,0.450136074322409,0.392564289658865,0.137529466978107,0.114708079616998,0.999468594661904,0.485452887499997,-0.892333985,-0.957547190000001,-1.3777868725,-1.4430000775,-0.0652132050000009
"Csnk2a2",1.32683655740422,0.311465526518699,0.501059764783438,0.991711606189605,0.401934833767173,0.6640783497031,0.997569703946848,0.555632922562177,1.87717104250001,0.368828537500006,2.12049818500001,-1.508342505,0.2433271425,1.7516696475
"Banf1",1.11403556692537,0.38177432572928,0.841400944659979,0.788417984796033,0.969891194488839,0.338451242598089,0.598850677771333,0.959780809675286,0.548150542500002,-0.619171377499999,-0.293616767499998,-1.16732192,-0.84176731,0.325554610000001
"Asna1",3.17182122845782,0.063644349152428,0.790260896056658,0.719616090169013,0.252517122271442,0.245496097711252,0.0565658145046538,0.800264880309236,0.267099855000001,-0.3044629125,-0.565979482499998,-0.571562767500001,-0.833079337499999,-0.261516569999998
"Slk",1.79963501371713,0.200826603691233,0.294251188632583,0.963147991149998,0.992462235274717,0.530864353099982,0.19735149026024,0.875467878558948,-0.651935100000003,-0.166484355000001,0.095864772499997,0.485450745000001,0.7477998725,0.262349127499999
"Pgrmc1",1.68511622951846,0.222921325251601,0.9985182677797,0.294992782029243,0.897748554405593,0.235318551206042,0.829302779049765,0.658321178695175,-0.136081692499996,1.602406025,0.597527982500004,1.7384877175,0.733609675,-1.0048780425
"Copb2",3.59592785045315,0.0462433963673428,0.487855784808933,0.317054972571062,0.98785955081851,0.0296892492563481,0.326694839403788,0.475717940498571,0.320065972500004,-0.395420074999997,-0.0705156349999996,-0.715486047500001,-0.390581607500003,0.324904439999997
"Syngr1",2.58349244930799,0.101836528709091,0.998485561455351,0.857985797039221,0.297615194156635,0.920340450023029,0.237126761591946,0.0873155359436821,-0.0864458074999988,-0.428998947499998,1.007024525,-0.34255314,1.0934703325,1.4360234725
"Dsg2",1.79077101992746,0.202446321864145,0.679084941073621,0.750452657559528,0.896835050258072,0.197651828570156,0.308947867533593,0.989358915805215,-1.0771803875,0.956640479999997,0.663121457500001,2.0338208675,1.740301845,-0.293519022499996
"Eif6",1.26290525565525,0.330997866239337,0.994328761522883,0.972477318672664,0.507020587650503,0.903926037597909,0.650354588143569,0.296124122736052,-0.103014945000002,0.177689555000001,-0.592240807500001,0.280704500000002,-0.4892258625,-0.769930362500002
"Rpl35a",6.28814488006254,0.0082661160907089,0.0152413886818913,0.999994121950111,0.977883853198912,0.0145910965185595,0.0305386826510612,0.973698006628826,-3.27635646,0.0223517400000013,-0.35614395,3.2987082,2.92021251,-0.378495690000001
"Atp2a2",3.11881944253624,0.0663098079029031,0.280109106805376,0.148909700691231,0.999853501478043,0.97407928000556,0.252437987796103,0.132540465785978,0.859210014999995,1.049289225,-0.0329813925000018,0.19007921,-0.892191407499997,-1.0822706175
"Supt5h",1.39898989331075,0.290913683675736,0.892532609345964,0.285153604643035,0.476073446938322,0.652058604916642,0.863366142464294,0.977433328292944,0.325645922500001,0.867787839999998,0.683698177499998,0.542141917499997,0.358052254999997,-0.1840896625
"Ilk",0.928318011349269,0.456874740418142,0.871678533644115,0.904184786119394,0.906739546993145,0.503665531266526,0.507565665087918,0.99999987100222,0.506482125000002,-0.4518554225,-0.447196959999999,-0.958337547500001,-0.953679085000001,0.00465846250000013
"Ncf2",0.94871824708156,0.447928232291114,0.996093425160327,0.814586769757614,0.857921751238534,0.909199296913033,0.747843894522701,0.379457860148059,0.0749893199999931,0.301895139999996,-0.270448682500007,0.226905820000002,-0.3454380025,-0.572343822500002
"Eif3d",1.29411687659653,0.321301312329402,0.489639166668489,0.980988938767526,0.999847180451914,0.304800899545565,0.531060397273251,0.968353562591787,-0.407511709999998,0.105094435000002,-0.0206150974999986,0.512606144999999,0.386896612499999,-0.1257095325
"Eef1b;Eef1b2",0.123117009713403,0.944668443587581,0.977670193588029,0.977075194721537,0.933426564128095,0.99999998094812,0.997380302668409,0.997527199119803,-0.155994414999999,-0.157438280000001,-0.230944157499998,-0.00144386500000238,-0.0749497424999994,-0.073505877499997
"Nmt1",0.714166963587974,0.562172668498248,0.716242640792419,0.668521408968031,0.570282915276451,0.999780633217891,0.994078337047031,0.998193299956718,0.565012457499996,0.609199522499996,0.698734042499996,0.0441870649999991,0.133721585,0.0895345200000008
"Psma3",2.12294956069891,0.1506311143425,0.345724350930777,0.999895378443274,0.916039344553347,0.31681526216942,0.133231595999787,0.936868612539356,0.62757015,-0.0234303499999982,-0.231577399999999,-0.651000499999999,-0.859147549999999,-0.208147050000001
"Stx7",0.0209630552447524,0.995652825161283,0.997612650171314,0.999529405122766,0.999976303991134,0.999820673887239,0.995762720076884,0.998799067487299,-0.158213612499999,-0.0917515749999982,0.0338282600000035,0.0664620375000009,0.192041872500003,0.125579835000002
"Snx12",2.06519155005521,0.158449787760996,0.144922143048961,0.950274666702748,0.560976126139971,0.318578214972925,0.75269996679081,0.851488806615829,0.742448332499997,0.168511867499998,0.424331187499998,-0.573936464999999,-0.318117144999999,0.255819320000001
"Hsd17b12",3.47080925461159,0.0507308142105989,0.502611666601982,0.076707887559849,0.999986594576596,0.58993827568186,0.484440914743295,0.0725676750380864,0.526879785000002,0.997745990000002,-0.0120272650000004,0.470866205,-0.538907050000002,-1.009773255
"Rps14;rps14",2.35682517697317,0.123147191149627,0.114286327921232,0.974937323892555,0.713813399667421,0.219157774057684,0.516955143301283,0.911892305087274,-0.757801532499997,-0.126686572499995,-0.326796532499994,0.631114960000001,0.431005000000003,-0.200109959999999
"Pfdn2",0.767779576675703,0.533797315356857,0.995393599259243,0.648425754735077,0.984114008838189,0.514664820920341,0.93473370100374,0.839668050101993,0.184408427499996,-0.942451235000004,-0.281687972500002,-1.1268596625,-0.466096399999998,0.660763262500002
"Wdr1",1.47674895881744,0.270412487568493,0.597436392890092,0.767400693087878,0.93451657944199,0.990329045731739,0.296265263984279,0.436341114229168,0.27125358,0.207623957500001,-0.125072007499998,-0.0636296224999988,-0.396325587499998,-0.332695964999999
"Mtx2",0.271084015443003,0.845062183670251,0.897363724207932,0.973713631601561,0.836157292964787,0.992536026686368,0.998907847907725,0.974813719282084,-0.290511130000002,-0.176390172500003,-0.350145817500003,0.114120957499999,-0.0596346875000009,-0.173755645
"Dync1i2",0.0415302010069508,0.988152005400007,0.996600085355252,0.986603149104939,0.999680118699652,0.999270780812335,0.999433625909333,0.994946535303837,0.1105642325,0.1764583575,0.0500164024999989,0.0658941249999998,-0.0605478300000009,-0.126441955000001
"Cops4",2.62527266925954,0.0983860508084973,0.864919413033167,0.404256392107419,0.517042246207081,0.131333651763692,0.183061068810898,0.996526931971397,0.197489259999998,-0.41371417,-0.3600094325,-0.611203429999998,-0.557498692499998,0.0537047375000004
"Comt",2.93110764139849,0.0768383638124426,0.968469946190693,0.335258443206303,0.726013620768739,0.174430053457185,0.930726933163494,0.0653965248426417,0.214958429999999,-0.844134092499999,0.500952719999999,-1.0590925225,0.28599429,1.3450868125
"Creg1",2.9155899555705,0.077791524913996,0.123932264400611,0.999773014715466,0.99867319211342,0.107987336211631,0.158094273089149,0.99509844789388,1.296958445,-0.0449659825000044,0.0812032249999959,-1.3419244275,-1.21575522,0.1261692075
"Clpp",0.331494342920457,0.802791217042967,0.806093249715273,0.87376371659521,0.985544901490119,0.99884427565624,0.943145644640737,0.975583782076474,-0.647469282500001,-0.542764187499998,-0.24667406,0.104705095000003,0.400795222500001,0.296090127499998
"Tom1",1.30063520692894,0.319315305914351,0.620117961861193,0.988710160060485,0.631090981157998,0.4428603511838,0.999997468667741,0.452847146664125,0.484038834999996,-0.123519892500003,0.476648334999997,-0.607558727499999,-0.00739049999999963,0.600168227499999
"Idh1",1.86026755148952,0.190129205011184,0.153843482088336,0.908339264496398,0.789843891117155,0.399340594761482,0.542605057479683,0.993128593592427,0.656012535000002,0.190006732500002,0.265796662500001,-0.4660058025,-0.390215872500001,0.0757899299999991
"Gnpda1",5.31836657751232,0.0145743995112356,0.946124432218998,0.602032369410368,0.112129065962265,0.888381979165499,0.0445326119785362,0.0127072272643887,-0.160650729999997,-0.372036457499998,0.734158517500003,-0.211385727500002,0.8948092475,1.106194975
"Stx8",1.22081777992842,0.344576206951282,0.910742805766182,0.638793085839251,0.966685800422823,0.295692017739212,0.686909476529608,0.87875283484984,-0.402312997500001,0.733330247499998,0.280282734999998,1.135643245,0.682595732499999,-0.4530475125
"Gcat",1.48788211836011,0.267609458775003,0.911843073029478,0.831402717590743,0.595053614227901,0.466388106692198,0.267213704741577,0.972621984905943,0.383788112499992,-0.496220110000005,-0.746818542500005,-0.880008222499997,-1.130606655,-0.2505984325
"Lgmn",5.20126942658279,0.0156643930012616,0.0575027052051736,0.997914848689683,0.112797390562942,0.0423537404444204,0.977265316445532,0.0840626218955871,1.2221579525,-0.0749435400000031,1.0526475875,-1.2971014925,-0.169510365000001,1.1275911275
"Tpp1",2.62650578980123,0.0982862626402147,0.720263300798868,0.797539322533253,0.376296716636333,0.250994817299741,0.923959196312207,0.0949011998628879,0.419963360000001,-0.363230230000003,0.6658234575,-0.783193590000003,0.2458600975,1.0290536875
"Coro1a",0.541681466803132,0.662852157131042,0.66811549741359,0.771859823180595,0.969910712964302,0.997626648621372,0.892503620932403,0.952210969689439,0.439952850000001,0.369117260000003,0.169300077500001,-0.0708355899999979,-0.2706527725,-0.199817182500002
"Alad",0.736866262259338,0.549990214548975,0.547611847784639,0.737072338444173,0.657325224536092,0.987148937335879,0.997478570463059,0.998969569632155,-0.545695784999998,-0.413507702499999,-0.469735864999999,0.132188082499999,0.075959919999999,-0.0562281625000001
"Rbm3",1.27442674935326,0.327382132443076,0.892502018232196,0.65714339185645,0.278403376015072,0.96614638278738,0.642196416301903,0.882236171322867,0.26381254,0.435888290000001,0.709284782499999,0.172075750000001,0.445472242499999,0.273396492499998
"Dhfr",0.23499230393179,0.870259193168994,0.996705314664865,0.941399383943374,0.986105754361133,0.866962717008316,0.946381492778694,0.995781568117696,0.0691018125000014,-0.1880006775,-0.112874507499999,-0.257102490000001,-0.18197632,0.0751261700000008
"Hprt1;Hprt",3.82114944540232,0.0392704745106974,0.0689445370800804,0.992518315830009,0.756807207834783,0.0431215144077129,0.324311048718086,0.600603106871109,0.906703952499996,-0.0889601700000036,0.323291302499996,-0.995664122499999,-0.58341265,0.412251472499999
"B2m",0.422011933118398,0.740640949222899,0.982654092538542,0.730120154925701,0.998726933161656,0.904296558178519,0.996322389830392,0.810071000476881,0.340229747500008,0.971028805000007,0.140046595000008,0.630799057499999,-0.200183152499999,-0.830982209999998
"H2-K1",7.15972320944185,0.00517339519376568,0.109852393243859,0.00582461333136719,0.90097080877365,0.365838276601806,0.311802398774653,0.0191987660935458,1.1855893125,1.9901490225,0.324249267500004,0.804559709999999,-0.861340044999999,-1.665899755
"Mt2",3.00167770410398,0.0726694311593055,0.143100081025422,0.852557215179298,0.969019809278483,0.446293260601468,0.0683211329005081,0.610372852954489,-2.858347895,-0.978662492500003,0.545577049999995,1.8796854025,3.403924945,1.5242395425
"Fabp4",35.1157502927836,3.20313513126543e-06,0.000439689862116177,0.138253970313136,0.0138393923940562,1.63095098988375e-05,3.31548267029635e-06,0.555452609360448,2.55061817249999,-1.042387965,-1.634942055,-3.5930061375,-4.18556022749999,-0.592554089999998
"Tgfb1",4.34893099821288,0.0271952045034022,0.721464017728341,0.20217055986729,0.0217320881210759,0.717397539123801,0.131855307134954,0.563606116694839,0.639720914999998,1.283813715,2.0888750575,0.644092800000001,1.4491541425,0.805061342499998
"Saa3",8.86506272382154,0.00226828883519524,0.27529550780907,0.00170871443889042,0.663784786864653,0.0457206722184764,0.874195334904096,0.0122833056936118,1.33869457,3.4579884975,0.811245440000002,2.1192939275,-0.527449130000001,-2.6467430575
"Aldoc",6.37147000848623,0.00789148312823398,0.423793040746996,0.168445115030995,0.471522383695056,0.0113263842187108,0.999723900727869,0.0132543980858144,0.510173802500002,-0.721425529999998,0.481171607500002,-1.2315993325,-0.0290021950000003,1.2025971375
"Aldoa",0.878426142230172,0.479523668923272,0.613035841739382,0.994842952197199,0.933093129729539,0.475977429098471,0.912468526463536,0.838928688836941,0.374728202500005,-0.0724682824999938,0.177914142500004,-0.447196484999999,-0.196814060000001,0.250382424999998
"Prkaca;Prkacb",1.09888459720272,0.387388412395773,0.998905222269694,0.764576122581629,0.53585853383302,0.684740046572213,0.456746700450803,0.977461297191764,0.106268407500004,-0.728352784999997,-1.02590537,-0.8346211925,-1.1321737775,-0.297552585
"Got1",1.98901902105885,0.16947280989506,0.99883437390365,0.272354041772281,0.60314814862219,0.220288463928577,0.519270121265203,0.91166175159951,0.0278487150000011,-0.366298677499998,-0.240991117499998,-0.394147392499999,-0.268839832499999,0.12530756
"Got2",19.7219087447266,6.23429938681807e-05,0.0404086548201165,0.00641572494919906,0.357904125626793,5.30403863600037e-05,0.536146424558939,0.000387145911777353,0.738680362499995,-0.990538120000004,0.409883977499998,-1.7292184825,-0.328796384999997,1.4004220975
"Tuba1b",1.14277792875575,0.371359132867486,0.710975279980272,0.434490963633495,0.393089061557702,0.960480414294269,0.939586725063442,0.999796245690558,0.273344995000002,0.397326472500001,0.418002127499999,0.123981477499999,0.144657132499997,0.020675654999998
"Gpi;Gpi1",2.52227520958397,0.107145128679647,0.931376217054595,0.254115407435104,0.770783667559006,0.100055145335286,0.434264021702059,0.753338033883766,0.318291662500002,-1.0490169525,-0.515888694999997,-1.367308615,-0.834180357499999,0.533128257500003
"Ctsl",2.27036125820293,0.132583694168815,0.999860304008237,0.823477071565402,0.369792892347058,0.787271170912849,0.404948130016065,0.101121805063014,0.0266251549999943,-0.320812227500003,0.628394602499995,-0.347437382499997,0.601769447500001,0.949206829999998
