"","control_cells_1","control_cells_2","control_cells_3","LPS_cells_1","LPS_cells_2","LPS_cells_3"
"mmu-mir-188",29.371596067358,16.7682142516149,24.4509106484175,13.7037106416145,11.2640355031297,16.2495172360175
"mmu-mir-532",254.798595884331,252.720943363625,287.705715296379,203.064075871197,183.442863908113,196.348333268545
"mmu-mir-1198",20.5601172471506,14.9716198675133,27.7110320682065,31.1447969127602,16.0914792901853,37.9155402173742
"mmu-mir-221",169.620967288992,165.286683337347,211.092861931338,571.818471318278,558.374331369431,488.83964351686
"mmu-mir-222",194.586823946247,209.003813350486,203.757588736812,916.902821111662,907.559431966453,965.492149106707
"mmu-mir-92a-2",527.95443931076,521.012371389465,533.844882490448,681.448156451194,722.507420129321,629.668792895679
"mmu-mir-19b-2",247.455696867491,301.827856529069,305.636383105219,384.949689841717,366.885727816226,342.593988392702
"mmu-mir-106a",79.3033093818666,63.4796682382566,73.3527319452525,87.2054313557287,82.0665443799452,74.4769539984136
"mmu-mir-450b",8.07718891852345,4.79091835760427,5.70521248463075,0,6.43659171607413,1.35412643633479
"mmu-mir-351",119.689253974484,110.789987019599,130.40485679156,26.1616294067186,48.274437870556,40.6237930900438
"mmu-mir-503",22.0286970505185,22.1579974039198,30.1561231330482,6.22895938255205,14.4823313611668,9.47888505434355
"mmu-mir-322",146.123690435106,162.292359363845,190.717103057656,98.4175582443224,85.2848402379823,89.3723447980963
"mmu-mir-505",16.1543778370469,15.5704846622139,23.6358802934702,18.6868781476561,11.2640355031297,6.77063218167396
"mmu-mir-2137",2491.44563641364,2202.02585011386,2621.13762151035,3751.07934017284,6333.60624861695,4972.35227422136
"mmu-mir-223",54.3374527246123,59.2876146753529,76.6128533650415,41.1111319248435,37.0104023674263,33.8531609083698
"mmu-mir-421",8.07718891852345,5.98864794700534,14.6705463890505,8.72054313557287,1.60914792901853,6.77063218167396
"mmu-mir-374b",179.901025912568,138.936632370524,157.300858504819,134.545522663124,146.432461540687,128.642011451805
"mmu-mir-361",35.2459152808296,42.5194004237379,43.1966088122042,26.1616294067186,57.9293254446672,37.9155402173742
"mmu-mir-652",52.1345830195605,39.5250764502352,46.4567302319932,69.764345084583,67.5842130187784,58.2274367623961
"mmu-let-7f-2",12836.1217713371,14473.3643583225,14931.3561026336,14563.3070364067,13830.6264499143,14053.1241562825
"mmu-mir-98",523.548699900657,617.42960333625,643.05895005338,538.182090652497,431.251644976967,543.004700970252
