"","control_Evs_1","control_Evs_2","control_Evs_3","LPS_Evs_1","LPS_Evs_2","LPS_Evs_3"
"Slc25a42",0,0,128.481824528587,69.5528788008567,42.5283247532847,69.8791898729827
"Snx9",564.043834226843,208.192125739803,142.186552478303,107.004428924395,276.43411089635,217.40192404928
"Ranbp3",396.398361093057,216.472494377181,510.501116126919,470.819487267338,595.396546545986,389.9431336122
"Ndufa11",326.332791214623,361.970400433975,372.597291132902,560.435696491518,338.454584494891,498.64409563684
"Nr2f6",30.3937403582247,41.4018431868925,9.42200046542971,101.654207478175,24.8081894394161,31.0574177213256
"Use1",529.810884560211,899.011452058238,697.228034441798,1169.02338599901,499.707815851095,595.267172992075
"Ocel1",0,246.045239510676,76.2325492202949,135.093091517049,106.320811883212,179.442857945437
"Dyrk1b",42.2313023924806,106.461882480581,131.908006516016,5.35022144621975,30.1242300335767,16.3914149084774
"Braf",103.658651326998,221.20413359854,18.8440009308594,205.98352567946,559.956275918248,263.988050631268
"Ndufb2",27.5143333769192,56.7796706563098,14.5612734465732,156.493977301928,363.262773934307,206.18674542769
"Hltf",173.404287096398,108.82770209126,0.856545496857246,42.801771569758,49.6163788788321,99.2111954986791
"Prpf6",1052.58321872168,0,164.456735396591,732.980338132105,629.064803642336,182.030976088881
"Rgs19",308.736415217756,352.507121991257,233.836920642028,668.777680777468,163.025244887591,382.178779181868
"Rgs20",40.6316318473109,0,0,30.7637733157635,38.984297690511,30.194711673511
"Snrpd1",264.905442280106,217.655404182521,416.281111472622,446.743490759349,318.962435649635,244.145811531532
"Tchp",0,33.121474549514,54.8189117988637,30.7637733157635,191.377461389781,137.170261602522
"Tiam1",0,0,0,129.742870070829,244.537867331387,104.387431785567
"Tsc2",426.152233233213,0,484.804751221201,304.962622434526,217.957664360584,72.4673080164265
"Rpl3l",21.7555194143082,0,17.9874554340022,38.7891054850932,49.6163788788321,27.6065935300672
"Puf60",829.909078834051,393.908965178149,0.856545496857246,1048.64340345907,379.210895716788,450.332556959222
"Golga2",40.9515659563448,80.4378667631055,0,24.0759965079889,203.781556109489,151.83626441537
"Uck1",262.345969407834,425.847529922323,372.597291132902,227.384411464339,178.973366670073,609.070469757109
"Mien1",81.2632636946218,67.4258589043679,93.3634591574398,96.3039860319554,97.4607442262774,95.7603713074207
"Axl",0,0,0,25.4135518695438,85.0566495065694,31.9201237691402
"Tgfb1",433.510717740994,370.250769071353,81.3718222014384,296.937290265196,127.584974259854,318.338531643588
"Ccdc97",206.03756621786,160.875733526211,141.330006981446,0,58.4764465357664,175.992033754179
"Akap8l",80.3034613675199,0,85.6545496857246,40.1266608466481,216.185650829197,269.164286918156
"Pdcd2l",299.778260164805,191.631388465046,376.880018617188,157.831532663483,276.43411089635,175.992033754179
"Gtf2f1",1006.83264112982,233.033231651938,7.70890947171521,648.714350354144,313.646395055475,424.451375524784
"Clpp",450.787159628827,223.56995320922,396.580565044905,908.200090495802,481.987680537226,747.103437407445
"Alkbh7",163.806263825379,55.59676085097,108.78127810087,34.7764394004284,150.621150167883,219.127336144909
"Dennd1c",117.415818015457,0,0,140.443312963268,141.761082510949,207.049451475504
"Med6",100.139376127624,251.959788537375,160.174007912305,107.004428924395,279.978137959124,165.639561180403
"Lcp2",731.68930736063,287.447082697568,579.024755875498,813.233659825402,494.391775256934,478.801856537104
"Cse1l",817.751582690761,215.289584571841,528.488571560921,393.241276297151,683.997223115329,439.980084385447
"Naa20",771.681070989873,396.274784788829,419.707293460051,680.815679031463,630.836817173723,463.273147676441
"Prkra",280.902147731803,145.497906056794,60.8147302768645,137.768202240158,90.37269010073,104.387431785567
"Fkbp7",0,0,74.5194582265804,0,138.217055448175,35.3709479603987
"Plekha3",26.8744651588513,111.19352170194,168.739462880877,429.355271059135,446.547409909489,292.45735020915
"Ykt6",275.78320198726,395.091874983489,745.194582265804,624.638353846155,357.946733340146,536.603161740682
"Baz1b",240.590449993526,361.970400433975,1.71309099371449,425.34260497447,629.064803642336,318.338531643588
"Pex6",70.3855039874677,0,0,48.1519930159777,125.812960728467,49.1742447254323
"Mrpl2",737.768055432275,534.675232013584,775.173674655808,525.65925709109,404.019085156204,694.478368490754
"Mea1",623.551578507157,578.442894811156,332.339652780611,815.908770548511,248.081894394161,437.391966242003
"Kdelr1",230.992426722508,7.09745883203872,57.3885482894355,60.1899912699722,72.6525547868613,108.70096202464
"Tmem143",0,0,7.70890947171521,8.02533216932962,203.781556109489,64.7029535860951
"Pdxk.ps",0,0,0,58.8524359084172,180.74538020146,72.4673080164265
"Ggct",36.4724884298696,30.7556549388345,103.642005119727,147.131089771043,116.952893071533,68.1537777773535
"Jag2",1.27973643613578,283.898353281549,82.2283676982956,204.645970317905,223.273704954745,203.598627284246
"Btbd6",85.742341221097,0,374.310382126617,68.2153234393018,88.6006765693431,73.3300140642411
"Nudt14",429.031640214519,470.798102525235,362.318745170615,220.696634656565,235.677799674453,230.342514766499
"Flii",530.130818669245,498.00502804805,427.416202931766,201.970859594795,239.221826737226,337.318064695509
"Top3a",0,0,0,254.135518695438,240.993840268613,68.1537777773535
"Atg4d",0,1096.55738954998,998.732049335549,718.267229155001,497.935802319708,279.516759491931
"Qtrt1",63.6668876977548,66.2429490990281,0,557.760585768409,164.797258418978,202.735921236431
"Hdgfl2",259.466562426529,597.369451696592,436.838203397195,453.431267567124,232.133772611679,270.889699013785
"Chaf1a",201.558488691385,409.286792647566,470.243477774628,308.97528851919,366.80680099708,383.041485229683
"Adprh",471.582876716033,66.2429490990281,106.211641610299,204.645970317905,184.289407264234,332.141828408622
"Tmem39a",0,0,3.42618198742898,46.8144376544228,70.8805412554745,21.567651195365
"Timmdc1",9.59802327101832,56.7796706563098,0,112.354650370615,88.6006765693431,66.4283656817243
"Pla1a",315.774965616503,11.8290980533979,0,208.65863640257,116.952893071533,124.229670885303
"Mcm2",578.120935024337,217.655404182521,0.856545496857246,615.275466315271,331.366530369343,63.8402475382805
"Tpra1",1027.94829232606,548.870149677661,0,176.557307725252,384.526936310949,260.53722644001
"Nab1",76.4642520591126,177.436470800968,296.364741912607,565.785917937738,246.309880862774,222.578160336167
"Adgre5",0,0,0,4.01266608466481,44.3003382846715,36.2336540082133
"Il17ra",254.667550791019,151.412455083493,4.28272748428623,21.400885784879,28.3522165021898,187.207212375768
"Lamb1",0,0,0,100.31665211662,200.237529046715,113.014492263713
"Kcnn1",0,0,0,12.0379982539944,74.4245683182482,24.1557693388088
"Arrdc2",33.2731473395302,0,5.13927298114348,52.1646591006425,99.2327577576643,18.1168270041066
"Cd36",0,0,0,12.0379982539944,164.797258418978,100.073901546494
"Map2k7",186.521585566789,164.42446294223,5.99581847800072,850.68520994894,400.475058093431,292.45735020915
"Timm44",761.443179500787,111.19352170194,345.18783523347,284.899292011202,256.941962051095,461.547735580812
"Ap2a2",1012.59145509243,2641.43759532374,1266.83078985187,730.305227408995,777.913940278832,509.859274258429
"Pnkp",500.057012420054,405.738063231547,0,267.511072310987,194.921488452555,168.227679323847
"Med25",268.424717479479,202.277576713104,66.8105487548652,279.549070564982,489.075734662774,328.691004217363
"Bcam",0,0,0,2.67511072310987,46.0723518160584,16.3914149084774
"Clptm1",969.720284481884,345.409663159218,306.643287874894,143.118423686378,239.221826737226,332.141828408622
"Relb",158.367383971802,107.644792285921,208.140555736311,765.081666809424,341.998611557664,117.328022502786
"Tomm40",915.01155183708,476.712651551934,1090.38241749927,793.170329402078,834.618373283212,508.1338621628
"Apoe",89712.4035800992,77461.6656928706,60639.9949955056,29280.4244197991,18443.1168346745,69251.1398701737
"Hbp1",628.990458360734,919.120918749015,521.636207586063,334.388840388734,288.838205616058,362.336540082133
"Prkar2b",767.521927572432,211.740855155822,11.9916369560014,104.329318201285,308.330354461314,125.955082980932
"Cdkn1b",2.23953876323761,0,3.42618198742898,0,30.1242300335767,36.2336540082133
"Klf4",13.7571666884596,47.3163922135915,3.42618198742898,0,10.6320811883212,8.62706047814601
"Ap1m1",623.551578507157,650.600392936883,401.719838026048,296.937290265196,173.657326075912,417.549727142267
"Rab8a",1220.5486259645,809.110306852414,1096.37823597727,802.533216932962,687.541250178102,984.34760055646
"Hmgn2",538.449105504128,845.780510817948,653.544214102079,972.402747850439,547.55218119854,692.752956395125
"Fam32a",1108.89162191165,1427.77213504512,2592.76321898688,1848.50150966892,891.322806287591,933.447943735399
"Stard3nl",87.9818799843346,205.826306129123,728.063672328659,147.131089771043,184.289407264234,123.366964837488
"Stk11",0,370.250769071353,166.169826390306,50.8271037390876,42.5283247532847,188.932624471398
"Atp5d",1665.57697163071,1625.31807253687,1750.77899557621,1582.32799271949,1268.76168847299,1383.78050069462
"Ppp5c",338.810221466947,288.629992502908,80.5152767045811,310.312843880745,340.226598026277,206.18674542769
"Cdk12",32.3133450124283,0,0,57.5148805468623,361.49076040292,168.227679323847
"Lipe",0,0,0,24.0759965079889,161.253231356204,25.0184753866234
"Pafah1b2",970.040218590918,992.461326680081,555.041481963495,1379.01957776314,453.635464035037,524.525277071278
"Tbc1d8",0,40.2189333815528,0,38.7891054850932,93.9167171635037,22.4303572431796
"Cnot11",163.486329716345,20.1094666907764,147.325825459446,149.806200494153,184.289407264234,163.05144303696
"Slc2a3",0,17.7436470800968,5.99581847800072,34.7764394004284,271.11807030219,169.953091419476
"Foxj2",184.601980912586,0,0,24.0759965079889,155.937190762044,20.7049451475504
"Sri",419.753551052534,699.099694955814,365.744927158044,728.96767204744,746.017696713869,665.146362865058
"Dgcr2",261.066232971698,0,8.56545496857246,70.8904341624117,109.864838945985,242.420399435903
"Irf3",201.238554582351,0,142.186552478303,44.1393269313129,170.113299013139,40.5471842472863
"Bcl2l12",24.3149922865797,0,14.5612734465732,8.02533216932962,30.1242300335767,0.862706047814601
"Mpnd",777.759819061518,369.067859266014,802.58313055524,377.190611958492,341.998611557664,440.842790433261
"Sh3gl1",342.969364884388,0,167.026371887163,177.894863086807,86.8286630379562,212.225687762392
"Ebi3",20.7957170872064,0,0,89.6162092241808,79.7406089124088,32.7828298169549
"Yju2",110.697201725745,0,0,188.595305979246,304.78632739854,197.559684949544
"Ranbp2",663.863276245434,164.42446294223,156.747825924876,147.131089771043,382.754922779562,110.426374120269
"Grk5",231.632294940575,0,0,61.5275466315271,35.4402706277372,20.7049451475504
"Dvl3",44.4708411557182,0,0,13.3755536155494,147.07712310511,190.658036567027
"Abcf3",501.33674885619,0,502.792206655203,97.6415413935104,444.775396378102,496.91868354121
"Eif2b5",521.812531834363,117.108070728639,96.7896411448688,267.511072310987,264.030016176642,558.170812936047
"Cyth2",542.608248921569,190.448478659706,340.905107749184,191.270416702356,138.217055448175,204.461333332061
"Sult2b1",0,14.1949176640774,0,78.9157663317413,56.7044330043796,31.9201237691402
"Dlgap1",0,0,0,208.65863640257,683.997223115329,297.633586496037
"Hck",0,0,0,17.3882197002142,97.4607442262774,96.6230773552354
"Mrpl4",541.648446594467,231.850321846598,84.7980041888674,470.819487267338,341.998611557664,372.689012655908
"Keap1",118.695554451593,623.393467414068,51.3927298114348,123.055093263054,124.04094719708,135.444849506892
"Glg1",798.23560203969,835.13432256989,6.85236397485797,462.794155098008,584.764465357664,502.094919828098
"Atp8b3",0,0,0,69.5528788008567,157.709204293431,62.9775414904659
"Btbd2",81.2632636946218,0,0,37.4515501235382,49.6163788788321,18.1168270041066
"Csnk1g2",49.5897869002613,133.668808003396,135.334188503445,583.174137637952,317.190422118248,397.707488042531
"Abhd17a",849.744993594155,1653.70790786502,691.232215963798,1463.2855655411,756.64977790219,885.136405057781
"Mob3a",0,82.8036863737851,8.56545496857246,6.68777680777468,53.1604059416059,59.5267172992075
"Cacnb3",0,0,0.856545496857246,165.856864832812,138.217055448175,43.1353023907301
"Ccdc65",0,0,0,33.4388840388734,210.869610235037,105.250137833381
"Fkbp11",534.929830304754,810.293216657754,803.439676052097,972.402747850439,480.21566700584,708.281665255788
"Ddx23",0,4.73163922135915,0,44.1393269313129,225.045718486131,107.838255976825
"Pld3",2221.94238724074,996.010056096101,2074.55319338825,262.160850864768,492.619761725548,848.040045001753
"Grik5",0,1.18290980533979,0,120.379982539944,95.6887306948905,69.8791898729827
"Rabac1",400.877438619532,674.258589043679,706.650034907228,464.131710459563,388.070963373723,391.668545707829
"Etv3",8.63822094391649,954.608212909208,295.50819641575,378.528167320047,584.764465357664,658.244714482541
"Prkcsh",558.604954373266,606.832730139311,17.1309099371449,209.996191764125,315.418408586861,248.459341770605
"Elavl3",0,0,0,108.34198428595,246.309880862774,41.4098902951009
"Rab3b",0,0,0,50.8271037390876,207.325583172263,121.641552741859
"St8sia6",0,0,0,73.5655448855215,233.905786143066,64.7029535860951
"Fcgrt",433.19078363196,276.80089444951,488.23093320863,82.9284324164061,101.004771289051,120.778846694044
"Nosip",167.645473133787,89.9011452058238,113.064005585156,312.987954603855,189.605447858394,132.856731363449
"Pih1d1",83.1828683488254,125.388439366017,59.10163928315,90.9537645857357,46.0723518160584,121.641552741859
"Rps11",1055.14269159395,2510.13460693103,2223.59210984141,2982.74845626751,1511.52754227299,2255.11360898737
"Supt5",1068.89985828241,831.58559315387,610.716939259216,1547.55155331906,1337.87021619708,666.871774960687
"Paf1",0,132.485898198056,0.856545496857246,119.042427178389,304.78632739854,169.090385371662
"Timm50",801.754877239063,378.531137708732,603.864575284358,793.170329402078,377.438882185402,261.399932487824
"Med29",96.6201009282511,125.388439366017,156.747825924876,74.9031002470765,60.2484600671533,66.4283656817243
"Bicd1",0,0,0,92.2913199472906,435.915328721168,157.012500702257
"Ncstn",1839.62112694518,390.36023576213,0,271.523738395652,466.039558754745,345.082419125841
"Pex19",1012.2715209834,364.336220044654,344.331289736613,201.970859594795,226.817732017518,609.070469757109
"Crhr2",42.2313023924806,0,2.56963649057174,36.1139947619833,79.7406089124088,64.7029535860951
"Cyp4f18",39.6718295202091,179.802290411648,117.346733069443,192.607972063911,139.989068979562,413.236196903194
"Impdh1",352.247454046372,201.094666907764,20.5570919245739,278.211515203427,223.273704954745,242.420399435903
"Dusp3",127.653709504544,440.042447586401,570.459300906926,370.502835150717,389.84297690511,318.338531643588
"Ess2",466.783865080524,0,81.3718222014384,48.1519930159777,124.04094719708,105.250137833381
"Slc25a1",511.89457445431,1069.35046402717,361.462199673758,433.3679371438,368.578814528467,548.681046410086
"Dgcr6",270.344322133683,286.264172892228,350.327108214614,357.127281535168,189.605447858394,314.887707452329
"Ddr1",0,0,0,0,60.2484600671533,25.0184753866234
"Ier3",599.556520329611,486.175929994653,342.618198742898,2227.02967698897,1523.9316369927,2123.98228971955
"Klc4",929.088652634573,994.827146290761,704.080398416656,1003.1665211662,501.479829382482,506.408450067171
"Ercc1",100.139376127624,0,0,120.379982539944,102.776784820438,53.4877749645053
"As3mt",0,0,0,50.8271037390876,356.174719808759,151.83626441537
"Homer3",64.3067559158227,7.09745883203872,64.2409122642935,54.8397698237524,118.72490660292,71.6046019686119
"Crtc1",78.3838567133163,81.6207765684453,65.0974577611507,264.835961587877,258.713975582482,149.248146271926
"Rnf215",0,0,0,1.33755536155494,37.2122841591241,38.8217721516571
"Sec14l2",64.3067559158227,21.2923764961162,187.583463811737,17.3882197002142,30.1242300335767,55.2131870601345
"Aven",76.4642520591126,119.473890339319,103.642005119727,315.663065326965,595.396546545986,314.887707452329
"Cp",0,0,0,16.0506643386592,102.776784820438,33.6455358647694
"Crot",331.7716710682,0,197.862009774024,188.595305979246,315.418408586861,326.102886073919
"Rps6ka1",891.656361877602,900.194361863578,698.084579938656,510.946148113986,481.987680537226,716.046019686119
